value.name,coeff,Model,Value
Estimate,a,model_223,15.995588385232375
Estimate,b,model_223,0.6973479239951441
Std. Error,a,model_223,6.810987039388907
Std. Error,b,model_223,0.05538993818096545
t value,a,model_223,2.3484978451328145
t value,b,model_223,12.589794227912412
Pr(>|t|),a,model_223,0.027814563046316486
Pr(>|t|),b,model_223,8.433357989685457e-12
sigma,model.summary,model_224,0.21842865107040565
resid.sum.sqrs,model.summary,model_224,1.0973547389940517
total.cor,model.summary,model_224,0.7451697919849899
Iterations,model.summary,model_224,3
Estimate,a,model_224,12.233342574885572
Estimate,b,model_224,0.6244906647033971
Std. Error,a,model_224,7.402739406935399
Std. Error,b,model_224,0.07097980525245838
t value,a,model_224,1.652542647040166
t value,b,model_224,8.798145648360565
Pr(>|t|),a,model_224,0.11201161474093423
Pr(>|t|),b,model_224,8.079531931780908e-9
sigma,model.summary,model_225,0.12268347150204938
resid.sum.sqrs,model.summary,model_225,0.3461783861352657
total.cor,model.summary,model_225,0.8682987700518561
Iterations,model.summary,model_225,5
Estimate,a,model_225,30.659190976466668
Estimate,b,model_225,0.548370118474025
Std. Error,a,model_225,13.415165224662372
Std. Error,b,model_225,0.04482160336550318
t value,a,model_225,2.2854128490421397
t value,b,model_225,12.234504732065798
Pr(>|t|),a,model_225,0.03183361297198573
Pr(>|t|),b,model_225,1.500581255698962e-11
sigma,model.summary,model_226,0.15219606807778313
resid.sum.sqrs,model.summary,model_226,0.5327637921817556
total.cor,model.summary,model_226,0.8379413613466334
Iterations,model.summary,model_226,6
Estimate,a,model_226,15.526910874188442
Estimate,b,model_226,0.6060264730634364
Std. Error,a,model_226,6.974283009690605
Std. Error,b,model_226,0.05081729165282367
t value,a,model_226,2.226309263993755
t value,b,model_226,11.925595665422724
Pr(>|t|),a,model_226,0.03607346494516192
Pr(>|t|),b,model_226,2.5020388912068694e-11
sigma,model.summary,model_227,0.18682814964430047
resid.sum.sqrs,model.summary,model_227,0.802809422488802
total.cor,model.summary,model_227,0.7030921301517213
Iterations,model.summary,model_227,5
Estimate,a,model_227,6.868928120247819
Estimate,b,model_227,0.5047236759781327
Std. Error,a,model_227,4.190971131325427
Std. Error,b,model_227,0.057500505213502216
t value,a,model_227,1.6389824470290415
t value,b,model_227,8.77772593656471
Pr(>|t|),a,model_227,0.11482544997631632
Pr(>|t|),b,model_227,8.423232146843817e-9
sigma,model.summary,model_228,0.12965547734878588
resid.sum.sqrs,model.summary,model_228,0.3866424845504551
total.cor,model.summary,model_228,0.8411524246962603
Iterations,model.summary,model_228,5
Estimate,a,model_228,11.261770539973496
Estimate,b,model_228,0.5343670992132992
Std. Error,a,model_228,4.678827353972672
Std. Error,b,model_228,0.041765642413352386
t value,a,model_228,2.406964328446831
t value,b,model_228,12.794418290629793
Pr(>|t|),a,model_228,0.024511440920055073
Pr(>|t|),b,model_228,6.0853007090923595e-12
sigma,model.summary,model_229,0.18383000878238284
resid.sum.sqrs,model.summary,model_229,0.7772498589654119
total.cor,model.summary,model_229,0.6820228647123283
Iterations,model.summary,model_229,7
Estimate,a,model_229,3.3645109741079136
Estimate,b,model_229,0.4748437518534133
Std. Error,a,model_229,2.2323244459802365
Std. Error,b,model_229,0.05367940977653844
t value,a,model_229,1.5071783047336214
t value,b,model_229,8.8459197638375
Pr(>|t|),a,model_229,0.14537821506448592
Pr(>|t|),b,model_229,7.3307630889164765e-9
sigma,model.summary,model_230,0.15685327023776813
resid.sum.sqrs,model.summary,model_230,0.5658678128384932
total.cor,model.summary,model_230,0.8063019938224452
Iterations,model.summary,model_230,7
Estimate,a,model_230,11.647714316855179
Estimate,b,model_230,0.5589971488768205
Std. Error,a,model_230,5.619347732957761
Std. Error,b,model_230,0.05070487526793191
t value,a,model_230,2.0727876028281256
t value,b,model_230,11.024524681758875
Pr(>|t|),a,model_230,0.04958095061836845
Pr(>|t|),b,model_230,1.1769594675511011e-10
sigma,model.summary,model_231,0.18517922680246476
resid.sum.sqrs,model.summary,model_231,0.7887009589006497
total.cor,model.summary,model_231,0.8268033267551053
Iterations,model.summary,model_231,5
Estimate,a,model_231,20.977125287453983
Estimate,b,model_231,0.6749195742798969
Std. Error,a,model_231,10.751697240450358
Std. Error,b,model_231,0.06422388809100649
t value,a,model_231,1.951052454168186
t value,b,model_231,10.508855728627374
Pr(>|t|),a,model_231,0.06333626652384836
Pr(>|t|),b,model_231,2.972454672112357e-10
sigma,model.summary,model_232,0.23644767082971052
resid.sum.sqrs,model.summary,model_232,1.2858725239382882
total.cor,model.summary,model_232,0.6600695818366815
Iterations,model.summary,model_232,6
Estimate,a,model_232,6.347804083531999
Estimate,b,model_232,0.57588144514408
Std. Error,a,model_232,4.289657179159607
Std. Error,b,model_232,0.07230815865652834
t value,a,model_232,1.4797928641877174
t value,b,model_232,7.964266492797581
Pr(>|t|),a,model_232,0.15249659821646988
Pr(>|t|),b,model_232,4.631209267247449e-8
sigma,model.summary,model_233,0.171047455193305
resid.sum.sqrs,model.summary,model_233,0.6729163343464306
total.cor,model.summary,model_233,0.769725469623474
Iterations,model.summary,model_233,2
Estimate,a,model_233,10.510932081406722
Estimate,b,model_233,0.5409184640722403
Std. Error,a,model_233,5.64634766489058
Std. Error,b,model_233,0.05471337112226418
t value,a,model_233,1.861545321901536
t value,b,model_233,9.886403505707722
Pr(>|t|),a,model_233,0.07549569877905386
Pr(>|t|),b,model_233,9.479466439508168e-10
sigma,model.summary,model_234,0.2119159958786509
resid.sum.sqrs,model.summary,model_234,1.032892954112529
total.cor,model.summary,model_234,0.7051327008281841
Iterations,model.summary,model_234,8
Estimate,a,model_234,15.700695160313309
Estimate,b,model_234,0.5589025094773525
Std. Error,a,model_234,10.664863762972702
Std. Error,b,model_234,0.07085194089347367
t value,a,model_234,1.4721890039350047
t value,b,model_234,7.888316148144281
Pr(>|t|),a,model_234,0.15452251649890344
Pr(>|t|),b,model_234,5.4545484790384044e-8
sigma,model.summary,model_235,0.16784925773155832
resid.sum.sqrs,model.summary,model_235,0.6479875863838069
total.cor,model.summary,model_235,0.8199942955465865
Iterations,model.summary,model_235,10
Estimate,a,model_235,26.97087002855891
Estimate,b,model_235,0.620428803254708
Std. Error,a,model_235,14.074016329095839
Std. Error,b,model_235,0.0602321649298583
t value,a,model_235,1.9163591541954397
t value,b,model_235,10.300622665268817
Pr(>|t|),a,model_235,0.06782855534398134
Pr(>|t|),b,model_235,4.3588958445916806e-10
sigma,model.summary,model_236,0.1294861486335773
resid.sum.sqrs,model.summary,model_236,0.385633241823008
total.cor,model.summary,model_236,0.8674577935670623
Iterations,model.summary,model_236,4
Estimate,a,model_236,7.397257351477637
Estimate,b,model_236,0.5904494220808516
Std. Error,a,model_236,2.680972085085783
Std. Error,b,model_236,0.04009983739326113
t value,a,model_236,2.7591698520952512
t value,b,model_236,14.724484199032636
Pr(>|t|),a,model_236,0.011167692176481987
Pr(>|t|),b,model_236,3.371420007917972e-13
sigma,model.summary,model_237,0.18732307015687757
resid.sum.sqrs,model.summary,model_237,0.8070684500989651
total.cor,model.summary,model_237,0.7228957364324712
Iterations,model.summary,model_237,5
Estimate,a,model_237,5.520682202075922
Estimate,b,model_237,0.5247656297082159
Std. Error,a,model_237,3.246253553562985
Std. Error,b,model_237,0.05666595516131751
t value,a,model_237,1.7006318548397417
t value,b,model_237,9.260686212988118
Pr(>|t|),a,model_237,0.10249621500713392
Pr(>|t|),b,model_237,3.1905041277231503e-9
sigma,model.summary,model_238,0.11300155685254354
resid.sum.sqrs,model.summary,model_238,0.2936950925752685
total.cor,model.summary,model_238,0.8719114783542379
Iterations,model.summary,model_238,6
Estimate,a,model_238,4.876493194207903
Estimate,b,model_238,0.5379660509983238
Std. Error,a,model_238,1.6949794611573004
Std. Error,b,model_238,0.03386830703517176
t value,a,model_238,2.8770219969971342
t value,b,model_238,15.884054979177249
Pr(>|t|),a,model_238,0.008513860354010909
Pr(>|t|),b,model_238,6.851272024195726e-14
sigma,model.summary,model_239,0.1987557047761669
resid.sum.sqrs,model.summary,model_239,0.9085880941646288
total.cor,model.summary,model_239,0.6575335351822892
Iterations,model.summary,model_239,8
Estimate,a,model_239,4.20415762332495
Estimate,b,model_239,0.4682231650197597
Std. Error,a,model_239,2.9831096979431386
Std. Error,b,model_239,0.05893770094179703
t value,a,model_239,1.4093204907026138
t value,b,model_239,7.944374441788048
Pr(>|t|),a,model_239,0.1721185513449157
Pr(>|t|),b,model_239,4.833641479552622e-8
sigma,model.summary,model_240,0.1437313377486577
resid.sum.sqrs,model.summary,model_240,0.47515004137343053
total.cor,model.summary,model_240,0.816341150390301
Iterations,model.summary,model_240,5
Estimate,a,model_240,21.35999879112377
Estimate,b,model_240,0.5026328833867227
Std. Error,a,model_240,11.4386250904638
Std. Error,b,model_240,0.04996839474767185
t value,a,model_240,1.8673571886652058
t value,b,model_240,10.059016022525752
Pr(>|t|),a,model_240,0.07464845503487288
Pr(>|t|),b,model_240,6.840489542288046e-10
sigma,model.summary,model_241,0.25135101117488834
resid.sum.sqrs,model.summary,model_241,1.4530786088286936
total.cor,model.summary,model_241,0.6608993307237002
Iterations,model.summary,model_241,4
Estimate,a,model_241,5.926855466114754
Estimate,b,model_241,0.584824405328449
Std. Error,a,model_241,4.191940358730522
Std. Error,b,model_241,0.07645112046681572
t value,a,model_241,1.4138692249690377
t value,b,model_241,7.649651198798286
Pr(>|t|),a,model_241,0.17079387839816268
Pr(>|t|),b,model_241,9.167431455303271e-8
sigma,model.summary,model_242,0.15239532556544372
resid.sum.sqrs,model.summary,model_242,0.5341597108465443
total.cor,model.summary,model_242,0.8051405571078318
Iterations,model.summary,model_242,3
Estimate,a,model_242,10.642954687640287
Estimate,b,model_242,0.5433947621166002
Std. Error,a,model_242,5.07761251816633
Std. Error,b,model_242,0.048808216731808594
t value,a,model_242,2.096054917456317
t value,b,model_242,11.133263997380727
Pr(>|t|),a,model_242,0.04727829564786286
Pr(>|t|),b,model_242,9.718127541154678e-11
sigma,model.summary,model_243,0.13847493851589895
resid.sum.sqrs,model.summary,model_243,0.4410320977305859
total.cor,model.summary,model_243,0.8311464611241667
Iterations,model.summary,model_243,3
Estimate,a,model_243,10.842950778010747
Estimate,b,model_243,0.5219412631005395
Std. Error,a,model_243,4.904007705918299
Std. Error,b,model_243,0.04443351408223901
t value,a,model_243,2.2110386908497635
t value,b,model_243,11.746567290053031
Pr(>|t|),a,model_243,0.03724936137342297
Pr(>|t|),b,model_243,3.3800058114275903e-11
sigma,model.summary,model_244,0.14363332261973624
resid.sum.sqrs,model.summary,model_244,0.4745022214360604
total.cor,model.summary,model_244,0.8178649840362262
Iterations,model.summary,model_244,6
Estimate,a,model_244,9.791348893937084
Estimate,b,model_244,0.5540651103845038
Std. Error,a,model_244,4.2803044260010505
Std. Error,b,model_244,0.04562483315533613
t value,a,model_244,2.2875356328532974
t value,b,model_244,12.143937239137108
Pr(>|t|),a,model_244,0.031690161082077416
Pr(>|t|),b,model_244,1.741495134452742e-11
sigma,model.summary,model_245,0.2039124465916417
resid.sum.sqrs,model.summary,model_245,0.9563465751247501
total.cor,model.summary,model_245,0.620350079153406
Iterations,model.summary,model_245,5
Estimate,a,model_245,1.9094314303349986
Estimate,b,model_245,0.47731690386825176
Std. Error,a,model_245,1.5748153400359195
Std. Error,b,model_245,0.057426454677030954
t value,a,model_245,1.2124795725519457
t value,b,model_245,8.311794739074598
Pr(>|t|),a,model_245,0.23763667998191265
Pr(>|t|),b,model_245,2.21202038483932e-8
sigma,model.summary,model_246,0.1751841371381883
resid.sum.sqrs,model.summary,model_246,0.705858083811586
total.cor,model.summary,model_246,0.8197508216696394
Iterations,model.summary,model_246,9
Estimate,a,model_246,41.43008726965351
Estimate,b,model_246,0.6409938869544158
Std. Error,a,model_246,22.74212475031791
Std. Error,b,model_246,0.06684078703214578
t value,a,model_246,1.821733357129455
t value,b,model_246,9.589861451603527
Pr(>|t|),a,model_246,0.08152731931871343
Pr(>|t|),b,model_246,1.6746530331563726e-9
sigma,model.summary,model_247,0.1670883182206518
resid.sum.sqrs,model.summary,model_247,0.6421256399735332
total.cor,model.summary,model_247,0.8492201137463419
Iterations,model.summary,model_247,6
Estimate,a,model_247,17.480818900685378
Estimate,b,model_247,0.686230766955953
Std. Error,a,model_247,7.74618675485232
Std. Error,b,model_247,0.05660535054767468
t value,a,model_247,2.2566999033085726
t value,b,model_247,12.123072471355679
Pr(>|t|),a,model_247,0.03383308341588725
Pr(>|t|),b,model_247,1.8024777397370882e-11
sigma,model.summary,model_248,0.13659963017357074
resid.sum.sqrs,model.summary,model_248,0.4291675561617949
total.cor,model.summary,model_248,0.8749541191712136
Iterations,model.summary,model_248,5
Estimate,a,model_248,11.623900144983521
Estimate,b,model_248,0.6036017718350066
Std. Error,a,model_248,4.521703421832699
Std. Error,b,model_248,0.04414811415602378
t value,a,model_248,2.570690525357857
t value,b,model_248,13.672198311842235
Pr(>|t|),a,model_248,0.017093197235264604
Pr(>|t|),b,model_248,1.5684759920743432e-12
sigma,model.summary,model_249,0.13893491699664662
resid.sum.sqrs,model.summary,model_249,0.44396695669989705
total.cor,model.summary,model_249,0.8991340161313838
Iterations,model.summary,model_249,3
Estimate,a,model_249,13.439947135791993
Estimate,b,model_249,0.7170341975203891
Std. Error,a,model_249,4.562670047823959
Std. Error,b,model_249,0.045618074167299676
t value,a,model_249,2.945632052048517
t value,b,model_249,15.718204036644305
Pr(>|t|),a,model_249,0.00725781028229495
Pr(>|t|),b,model_249,8.553095957089678e-14
sigma,model.summary,model_250,0.1754188618136133
resid.sum.sqrs,model.summary,model_250,0.7077508728396218
total.cor,model.summary,model_250,0.7976762459281513
Iterations,model.summary,model_250,3
Estimate,a,model_250,9.759442392453536
Estimate,b,model_250,0.6038323839523082
Std. Error,a,model_250,4.779514921136974
Std. Error,b,model_250,0.055703873117689394
t value,a,model_250,2.041931567007623
t value,b,model_250,10.840043073424178
Pr(>|t|),a,model_250,0.05278904708572896
Pr(>|t|),b,model_250,1.6337774991617984e-10
sigma,model.summary,model_251,0.1816247307249129
resid.sum.sqrs,model.summary,model_251,0.7587134846506336
total.cor,model.summary,model_251,0.7334470155995374
Iterations,model.summary,model_251,6
Estimate,a,model_251,6.027199968545667
Estimate,b,model_251,0.530617626803634
Std. Error,a,model_251,3.3948188352035564
Std. Error,b,model_251,0.055315602281061055
t value,a,model_251,1.7754113727792695
t value,b,model_251,9.59254902635864
Pr(>|t|),a,model_251,0.08906564619843328
Pr(>|t|),b,model_251,1.6659566234454334e-9
sigma,model.summary,model_252,0.158201177511925
resid.sum.sqrs,model.summary,model_252,0.5756350890216709
total.cor,model.summary,model_252,0.809459987560445
Iterations,model.summary,model_252,4
Estimate,a,model_252,11.007948196711789
Estimate,b,model_252,0.5807448112724519
Std. Error,a,model_252,5.120843759557883
Std. Error,b,model_252,0.050841508714790956
t value,a,model_252,2.1496356291218266
t value,b,model_252,11.422651017897508
Pr(>|t|),a,model_252,0.04233641234196396
Pr(>|t|),b,model_252,5.874499055410606e-11
sigma,model.summary,model_253,0.13742466375829346
resid.sum.sqrs,model.summary,model_253,0.43436737880884035
total.cor,model.summary,model_253,0.8037470201232468
Iterations,model.summary,model_253,6
Estimate,a,model_253,4.610324574911433
Estimate,b,model_253,0.5190034602022079
Std. Error,a,model_253,2.0265299512749397
Std. Error,b,model_253,0.041020393001019534
t value,a,model_253,2.2749846712164135
t value,b,model_253,12.652327835798852
Pr(>|t|),a,model_253,0.03254697280752106
Pr(>|t|),b,model_253,7.629678501799729e-12
sigma,model.summary,model_254,0.15610786740476026
resid.sum.sqrs,model.summary,model_254,0.5605023241102308
total.cor,model.summary,model_254,0.8758461111593365
Iterations,model.summary,model_254,5
Estimate,a,model_254,18.24108311771899
Estimate,b,model_254,0.7117937513106891
Std. Error,a,model_254,7.326077104640946
Std. Error,b,model_254,0.05316988268614835
t value,a,model_254,2.489884129961391
t value,b,model_254,13.387160462855853
Pr(>|t|),a,model_254,0.020444895419707503
Pr(>|t|),b,model_254,2.417478144726002e-12
sigma,model.summary,model_255,0.18095439832368385
resid.sum.sqrs,model.summary,model_255,0.7531233682717879
total.cor,model.summary,model_255,0.7895533427368092
Iterations,model.summary,model_255,14
Estimate,a,model_255,13.715878929667868
Estimate,b,model_255,0.6312615525385464
Std. Error,a,model_255,6.90815552686371
Std. Error,b,model_255,0.05955149999412627
t value,a,model_255,1.9854618032745497
t value,b,model_255,10.600262841419772
Pr(>|t|),a,model_255,0.05914167900657783
Pr(>|t|),b,model_255,2.516682240357895e-10
sigma,model.summary,model_256,0.1839379089963243
resid.sum.sqrs,model.summary,model_256,0.7781625504166219
total.cor,model.summary,model_256,0.7127297635650839
Iterations,model.summary,model_256,9
Estimate,a,model_256,9.65380621785082
Estimate,b,model_256,0.5045030796248701
Std. Error,a,model_256,5.927176304926572
Std. Error,b,model_256,0.05834789410217883
t value,a,model_256,1.6287361335661188
t value,b,model_256,8.646465950277216
Pr(>|t|),a,model_256,0.11699074716718935
Pr(>|t|),b,model_256,1.1024185589697905e-8
sigma,model.summary,model_257,0.20282535052145229
resid.sum.sqrs,model.summary,model_257,0.9461768247254497
total.cor,model.summary,model_257,0.6929079713866608
Iterations,model.summary,model_257,11
Estimate,a,model_257,5.2598410934533
Estimate,b,model_257,0.4907034677568522
Std. Error,a,model_257,3.586087201323611
Std. Error,b,model_257,0.06113172463260132
t value,a,model_257,1.4667354133251174
t value,b,model_257,8.02698550884923
Pr(>|t|),a,model_257,0.1559889133962684
Pr(>|t|),b,model_257,4.048204606177257e-8
sigma,model.summary,model_258,0.15492624798166194
resid.sum.sqrs,model.summary,model_258,0.5520492732145343
total.cor,model.summary,model_258,0.8265228275858784
Iterations,model.summary,model_258,4
Estimate,a,model_258,8.06101301988477
Estimate,b,model_258,0.5904720366007302
Std. Error,a,model_258,3.5112384633997444
Std. Error,b,model_258,0.04833626371511818
t value,a,model_258,2.295774868016148
t value,b,model_258,12.215922192100416
Pr(>|t|),a,model_258,0.03113895519923911
Pr(>|t|),b,model_258,1.5470267713711997e-11
sigma,model.summary,model_259,0.22906251725937357
resid.sum.sqrs,model.summary,model_259,1.2068016467036187
total.cor,model.summary,model_259,0.7110221992867268
Iterations,model.summary,model_259,7
Estimate,a,model_259,12.431745353776599
Estimate,b,model_259,0.6109745860021009
Std. Error,a,model_259,8.080505504816252
Std. Error,b,model_259,0.0745649923921408
t value,a,model_259,1.538486094263145
t value,b,model_259,8.193852991883332
Pr(>|t|),a,model_259,0.13757509403550938
Pr(>|t|),b,model_259,2.8373417173040046e-8
sigma,model.summary,model_260,0.1353274477031383
resid.sum.sqrs,model.summary,model_260,0.42121091634244945
total.cor,model.summary,model_260,0.8376577495947567
Iterations,model.summary,model_260,12
Estimate,a,model_260,19.032289585821626
Estimate,b,model_260,0.5436583070247143
Std. Error,a,model_260,8.729116081553167
Std. Error,b,model_260,0.04634279133617952
t value,a,model_260,2.180322659019471
t value,b,model_260,11.731237833321527
Pr(>|t|),a,model_260,0.03972049557608171
Pr(>|t|),b,model_260,3.468722087582778e-11
sigma,model.summary,model_261,0.17463353603839835
resid.sum.sqrs,model.summary,model_261,0.7014280539133151
total.cor,model.summary,model_261,0.7773497685277421
Iterations,model.summary,model_261,6
Estimate,a,model_261,3.475781726515966
Estimate,b,model_261,0.6027508347043901
Std. Error,a,model_261,1.7183307102084133
Std. Error,b,model_261,0.05110656088866345
t value,a,model_261,2.0227664592541643
t value,b,model_261,11.794001087599955
Pr(>|t|),a,model_261,0.0548735433239791
Pr(>|t|),b,model_261,3.1200952095131044e-11
sigma,model.summary,model_262,0.15781030152559145
resid.sum.sqrs,model.summary,model_262,0.5727940991547561
total.cor,model.summary,model_262,0.7564541325898841
Iterations,model.summary,model_262,5
Estimate,a,model_262,3.583306439193276
Estimate,b,model_262,0.5182755732159704
Std. Error,a,model_262,1.854553062150151
Std. Error,b,model_262,0.046279268729148795
t value,a,model_262,1.9321671147218753
t value,b,model_262,11.1988712753695
Pr(>|t|),a,model_262,0.06574808272727578
Pr(>|t|),b,model_262,8.66307440258904e-11
sigma,model.summary,model_263,0.16984860660458198
resid.sum.sqrs,model.summary,model_263,0.6635166308069151
total.cor,model.summary,model_263,0.7692981360142074
Iterations,model.summary,model_263,9
Estimate,a,model_263,9.185823121773918
Estimate,b,model_263,0.5735242008065441
Std. Error,a,model_263,4.5603470631668674
Std. Error,b,model_263,0.05362508009561441
t value,a,model_263,2.014281587462108
t value,b,model_263,10.695074017305725
Pr(>|t|),a,model_263,0.05581954082771194
Pr(>|t|),b,model_263,2.1197925652783016e-10
sigma,model.summary,model_264,0.19153116313019924
resid.sum.sqrs,model.summary,model_264,0.843736288350161
total.cor,model.summary,model_264,0.7263696834216194
Iterations,model.summary,model_264,4
Estimate,a,model_264,4.901379205906119
Estimate,b,model_264,0.561480109269636
Std. Error,a,model_264,2.7659192295333814
Std. Error,b,model_264,0.05742628291443947
t value,a,model_264,1.7720615821211076
t value,b,model_264,9.777406455267112
Pr(>|t|),a,model_264,0.08963329776957212
Pr(>|t|),b,model_264,1.1670086811336233e-9
sigma,model.summary,model_265,0.12924426909115916
resid.sum.sqrs,model.summary,model_265,0.38419386513688314
total.cor,model.summary,model_265,0.8528654826738683
Iterations,model.summary,model_265,4
Estimate,a,model_265,14.783424771610946
Estimate,b,model_265,0.5255082022551827
Std. Error,a,model_265,6.456783960492583
Std. Error,b,model_265,0.042903584347956054
t value,a,model_265,2.2895956968774174
t value,b,model_265,12.248585059775271
Pr(>|t|),a,model_265,0.03155151264713945
Pr(>|t|),b,model_265,1.4663531854973206e-11
sigma,model.summary,model_266,0.14505197777385717
resid.sum.sqrs,model.summary,model_266,0.48392175389047376
total.cor,model.summary,model_266,0.8064811744313267
Iterations,model.summary,model_266,7
Estimate,a,model_266,20.252967227525545
Estimate,b,model_266,0.512921753790616
Std. Error,a,model_266,10.646916833622111
Std. Error,b,model_266,0.050075154657523664
t value,a,model_266,1.902237759908887
t value,b,model_266,10.243038834300451
Pr(>|t|),a,model_266,0.06973563975506547
Pr(>|t|),b,model_266,4.850052328627719e-10
sigma,model.summary,model_267,0.13784741571904596
resid.sum.sqrs,model.summary,model_267,0.43704393046964807
total.cor,model.summary,model_267,0.847850915059402
Iterations,model.summary,model_267,4
Estimate,a,model_267,8.52665062583009
Estimate,b,model_267,0.5874329093394313
Std. Error,a,model_267,3.3342881113725955
Std. Error,b,model_267,0.04322405798237862
t value,a,model_267,2.557262702268402
t value,b,model_267,13.590415540783171
Pr(>|t|),a,model_267,0.017612064945322217
Pr(>|t|),b,model_267,1.7744659633798672e-12
sigma,model.summary,model_268,0.18171360237778383
resid.sum.sqrs,model.summary,model_268,0.7594561656495605
total.cor,model.summary,model_268,0.7507614872564589
Iterations,model.summary,model_268,3
Estimate,a,model_268,8.890638017412574
Estimate,b,model_268,0.5279132652530529
Std. Error,a,model_268,5.116078545064347
Std. Error,b,model_268,0.05719706129656451
t value,a,model_268,1.737783722259243
t value,b,model_268,9.22972707489015
Pr(>|t|),a,model_268,0.09562247824337629
Pr(>|t|),b,model_268,3.392302736144668e-9
sigma,model.summary,model_269,0.1440361997788557
resid.sum.sqrs,model.summary,model_269,0.4771678174748919
total.cor,model.summary,model_269,0.8399687966692062
Iterations,model.summary,model_269,4
Estimate,a,model_269,20.467215637038375
Estimate,b,model_269,0.5662143129447372
Std. Error,a,model_269,9.692892106517995
Std. Error,b,model_269,0.04979309654436463
t value,a,model_269,2.111569530756994
t value,b,model_269,11.371341656573856
Pr(>|t|),a,model_269,0.04579661862822523
Pr(>|t|),b,model_269,6.418636136115972e-11
sigma,model.summary,model_270,0.16639323513262314
resid.sum.sqrs,model.summary,model_270,0.6367943000517094
total.cor,model.summary,model_270,0.7602394435306556
Iterations,model.summary,model_270,6
Estimate,a,model_270,9.516404177289667
Estimate,b,model_270,0.5299940127312731
Std. Error,a,model_270,5.024477713738136
Std. Error,b,model_270,0.05271008523086357
t value,a,model_270,1.8940086352198395
t value,b,model_270,10.05488817576306
Pr(>|t|),a,model_270,0.07086848133608518
Pr(>|t|),b,model_270,6.893779198028774e-10
sigma,model.summary,model_271,0.1747284024968383
resid.sum.sqrs,model.summary,model_271,0.7021903366992338
total.cor,model.summary,model_271,0.8444810475757925
Iterations,model.summary,model_271,7
Estimate,a,model_271,23.758525267666663
Estimate,b,model_271,0.6914925583600646
Std. Error,a,model_271,11.402396302117083
Std. Error,b,model_271,0.06161859093438065
t value,a,model_271,2.0836431779919296
t value,b,model_271,11.222141692536498
Pr(>|t|),a,model_271,0.04849442482732705
Pr(>|t|),b,model_271,8.317993440984491e-11
sigma,model.summary,model_272,0.18471375206538768
resid.sum.sqrs,model.summary,model_272,0.7847409146476908
total.cor,model.summary,model_272,0.6690739253191
Iterations,model.summary,model_272,5
Estimate,a,model_272,2.5324218311366384
Estimate,b,model_272,0.4795589463826351
Std. Error,a,model_272,1.7563117766613536
Std. Error,b,model_272,0.0529384093396963
t value,a,model_272,1.441897654384932
t value,b,model_272,9.058809139983621
Pr(>|t|),a,model_272,0.1628103257270154
Pr(>|t|),b,model_272,4.769827216270868e-9
sigma,model.summary,model_273,0.14080564939379436
resid.sum.sqrs,model.summary,model_273,0.4560033107277874
total.cor,model.summary,model_273,0.7813024148794412
Iterations,model.summary,model_273,7
Estimate,a,model_273,8.08057444993712
Estimate,b,model_273,0.4895961836467336
Std. Error,a,model_273,3.858641096642004
Std. Error,b,model_273,0.043940098557502694
t value,a,model_273,2.0941503103176062
t value,b,model_273,11.14235515439316
Pr(>|t|),a,model_273,0.047463120298669656
Pr(>|t|),b,model_273,9.564322532335434e-11
sigma,model.summary,model_274,0.16327698314660838
resid.sum.sqrs,model.summary,model_274,0.6131655841855304
total.cor,model.summary,model_274,0.7422505914716687
Iterations,model.summary,model_274,4
Estimate,a,model_274,5.186116400536601
Estimate,b,model_274,0.49440158006389806
Std. Error,a,model_274,2.82648326570311
Std. Error,b,model_274,0.0491599088675711
t value,a,model_274,1.8348300389623975
t value,b,model_274,10.057007660362766
Pr(>|t|),a,model_274,0.0794986262181665
Pr(>|t|),b,model_274,6.866363666345764e-10
sigma,model.summary,model_275,0.1599327612485828
resid.sum.sqrs,model.summary,model_275,0.5883052267737123
total.cor,model.summary,model_275,0.7917939111490871
Iterations,model.summary,model_275,5
Estimate,a,model_275,4.041309228718687
Estimate,b,model_275,0.5718852607246988
Std. Error,a,model_275,1.8959362763219854
Std. Error,b,model_275,0.04729374282005207
t value,a,model_275,2.1315638501092504
t value,b,model_275,12.092197120043231
Pr(>|t|),a,model_275,0.04394866206608555
Pr(>|t|),b,model_275,1.8968117513178663e-11
sigma,model.summary,model_276,0.15826883259687033
resid.sum.sqrs,model.summary,model_276,0.5761275375462518
total.cor,model.summary,model_276,0.8114364104253886
Iterations,model.summary,model_276,4
Estimate,a,model_276,10.285038083921568
Estimate,b,model_276,0.5808736546177454
Std. Error,a,model_276,4.749440333379657
Std. Error,b,model_276,0.05051641860531208
t value,a,model_276,2.165526327731089
t value,b,model_276,11.498710135335354
Pr(>|t|),a,model_276,0.04096300907997013
Pr(>|t|),b,model_276,5.15427925630611e-11
sigma,model.summary,model_277,0.15498519838561192
resid.sum.sqrs,model.summary,model_277,0.5524694695284321
total.cor,model.summary,model_277,0.7723336405801473
Iterations,model.summary,model_277,4
Estimate,a,model_277,6.48773865052131
Estimate,b,model_277,0.509251499053988
Std. Error,a,model_277,3.250609337474136
Std. Error,b,model_277,0.04747899351171615
t value,a,model_277,1.995853077676373
t value,b,model_277,10.72582760054344
Pr(>|t|),a,model_277,0.05792419053922158
Pr(>|t|),b,model_277,2.0054561894632927e-10
sigma,model.summary,model_278,0.1768981944019183
resid.sum.sqrs,model.summary,model_278,0.7197383372011543
