value.name,coeff,Model,Value
Estimate,a,model_304,45.64287531662711
Estimate,b,model_304,0.32888756865054247
Std. Error,a,model_304,13.449189114362474
Std. Error,b,model_304,0.024015521990318558
t value,a,model_304,3.393726932420394
t value,b,model_304,13.694791592834326
Pr(>|t|),a,model_304,0.002496173597761133
Pr(>|t|),b,model_304,1.5160650207751205e-12
sigma,model.summary,model_305,0.07166909284383577
resid.sum.sqrs,model.summary,model_305,0.1181385539883421
total.cor,model.summary,model_305,0.8822866377099629
Iterations,model.summary,model_305,8
Estimate,a,model_305,29.46069040193652
Estimate,b,model_305,0.35948632014428167
Std. Error,a,model_305,12.250154603008854
Std. Error,b,model_305,0.03568465738983979
t value,a,model_305,2.4049239668126683
t value,b,model_305,10.07397426342211
Pr(>|t|),a,model_305,0.024620339391521584
Pr(>|t|),b,model_305,6.650924252474079e-10
sigma,model.summary,model_306,0.08719394231987605
resid.sum.sqrs,model.summary,model_306,0.17486402227748304
total.cor,model.summary,model_306,0.7939415211892976
Iterations,model.summary,model_306,16
Estimate,a,model_306,57.24909727002071
Estimate,b,model_306,0.3358949889771027
Std. Error,a,model_306,33.624970970022886
Std. Error,b,model_306,0.050230067568263564
t value,a,model_306,1.7025768534063286
t value,b,model_306,6.687129945039699
Pr(>|t|),a,model_306,0.10212622383817
Pr(>|t|),b,model_306,8.02997377384169e-7
sigma,model.summary,model_307,0.07087988622190386
resid.sum.sqrs,model.summary,model_307,0.11555104022909084
total.cor,model.summary,model_307,0.8924390936047407
Iterations,model.summary,model_307,11
Estimate,a,model_307,150.0431972255978
Estimate,b,model_307,0.44045243903758746
Std. Error,a,model_307,60.19946033660451
Std. Error,b,model_307,0.05081252238376152
t value,a,model_307,2.492434257493891
t value,b,model_307,8.668186863684328
Pr(>|t|),a,model_307,0.02033037714057355
Pr(>|t|),b,model_307,1.0542396980552554e-8
sigma,model.summary,model_308,0.04979320172033327
resid.sum.sqrs,model.summary,model_308,0.05702534756392139
total.cor,model.summary,model_308,0.9263369140894974
Iterations,model.summary,model_308,6
Estimate,a,model_308,73.01483262694622
Estimate,b,model_308,0.3510486858350634
Std. Error,a,model_308,23.94732064047191
Std. Error,b,model_308,0.03025470763883727
t value,a,model_308,3.048977116193462
t value,b,model_308,11.603109506979015
Pr(>|t|),a,model_308,0.005694692179551046
Pr(>|t|),b,model_308,4.311587059310092e-11
sigma,model.summary,model_309,0.05813286330503701
resid.sum.sqrs,model.summary,model_309,0.07772688530896872
total.cor,model.summary,model_309,0.8746981607531823
Iterations,model.summary,model_309,12
Estimate,a,model_309,33.43087781473614
Estimate,b,model_309,0.29295981989542647
Std. Error,a,model_309,14.111966620622223
Std. Error,b,model_309,0.0297610798360213
t value,a,model_309,2.368973702494636
t value,b,model_309,9.843722791968146
Pr(>|t|),a,model_309,0.026613788727354603
Pr(>|t|),b,model_309,1.0281675182582665e-9
sigma,model.summary,model_310,0.0426211023864397
resid.sum.sqrs,model.summary,model_310,0.04178084247861365
total.cor,model.summary,model_310,0.937982449073295
Iterations,model.summary,model_310,5
Estimate,a,model_310,80.70991199655408
Estimate,b,model_310,0.33205612378552
Std. Error,a,model_310,24.165853363329205
Std. Error,b,model_310,0.026474816525414672
t value,a,model_310,3.339832894915617
t value,b,model_310,12.54233899852566
Pr(>|t|),a,model_310,0.0028436283260540366
Pr(>|t|),b,model_310,9.1015785325631325e-012
sigma,model.summary,model_311,0.04955155327722247
resid.sum.sqrs,model.summary,model_311,0.05647319794026459
total.cor,model.summary,model_311,0.9052861476755809
Iterations,model.summary,model_311,6
Estimate,a,model_311,60.863560029341976
Estimate,b,model_311,0.29943367109166125
Std. Error,a,model_311,22.917046959191566
Std. Error,b,model_311,0.02893015697885029
t value,a,model_311,2.6558203654127794
t value,b,model_311,10.350226281543012
Pr(>|t|),a,model_311,0.014122375396627541
Pr(>|t|),b,model_311,3.9771294286863784e-10
sigma,model.summary,model_312,0.06644363141693913
resid.sum.sqrs,model.summary,model_312,0.10153939158501137
total.cor,model.summary,model_312,0.9030783401053053
Iterations,model.summary,model_312,8
Estimate,a,model_312,318.4020526960601
Estimate,b,model_312,0.4897960252715405
Std. Error,a,model_312,130.5888790746164
Std. Error,b,model_312,0.0613539603095605
t value,a,model_312,2.4382018970706554
t value,b,model_312,7.983119961617504
Pr(>|t|),a,model_312,0.022898826019252624
Pr(>|t|),b,model_312,4.447394433766272e-8
sigma,model.summary,model_313,0.050468717249326916
resid.sum.sqrs,model.summary,model_313,0.05858310267822769
total.cor,model.summary,model_313,0.9471135588740668
Iterations,model.summary,model_313,10
Estimate,a,model_313,208.85242141366666
Estimate,b,model_313,0.47552818367446437
Std. Error,a,model_313,58.73396003218976
Std. Error,b,model_313,0.03966059934194764
t value,a,model_313,3.5559056685298063
t value,b,model_313,11.98993942513407
Pr(>|t|),a,model_313,0.0016821093556876555
Pr(>|t|),b,model_313,2.2474927895554236e-11
sigma,model.summary,model_314,0.07705115077625997
resid.sum.sqrs,model.summary,model_314,0.1365482362267568
total.cor,model.summary,model_314,0.9028651814725239
Iterations,model.summary,model_314,12
Estimate,a,model_314,297.4318780878505
Estimate,b,model_314,0.5532275258115587
Std. Error,a,model_314,121.97596241704723
Std. Error,b,model_314,0.06897533260714672
t value,a,model_314,2.4384466594401863
t value,b,model_314,8.020657601790777
Pr(>|t|),a,model_314,0.02288658717468148
Pr(>|t|),b,model_314,4.103434229180462e-8
sigma,model.summary,model_315,0.054290135211012364
resid.sum.sqrs,model.summary,model_315,0.0677906319682901
total.cor,model.summary,model_315,0.9047615128013877
Iterations,model.summary,model_315,9
Estimate,a,model_315,41.465511575554274
Estimate,b,model_315,0.3177126080400844
Std. Error,a,model_315,15.506046697433588
Std. Error,b,model_315,0.029142406488831263
t value,a,model_315,2.6741510834232978
t value,b,model_315,10.902071802541316
Pr(>|t|),a,model_315,0.013549593406870845
Pr(>|t|),b,model_315,1.4625712769593016e-10
sigma,model.summary,model_316,0.044775164443940585
resid.sum.sqrs,model.summary,model_316,0.046110753072584186
total.cor,model.summary,model_316,0.9514434024633753
Iterations,model.summary,model_316,9
Estimate,a,model_316,156.53750412859284
Estimate,b,model_316,0.4263882052744715
Std. Error,a,model_316,41.24207001577384
Std. Error,b,model_316,0.03244632135672061
t value,a,model_316,3.795578254649245
t value,b,model_316,13.141341990257816
Pr(>|t|),a,model_316,9.33340416639949e-4
Pr(>|t|),b,model_316,3.531241667935759e-12
sigma,model.summary,model_317,0.042233380295824234
resid.sum.sqrs,model.summary,model_317,0.041024143457869436
total.cor,model.summary,model_317,0.9226014850600418
Iterations,model.summary,model_317,6
Estimate,a,model_317,23.396933194852092
Estimate,b,model_317,0.2625783578962311
Std. Error,a,model_317,7.523716255928388
Std. Error,b,model_317,0.020000795730238913
t value,a,model_317,3.10975751862203
t value,b,model_317,13.128395561744709
Pr(>|t|),a,model_317,0.004932174137414221
Pr(>|t|),b,model_317,3.602970130208045e-12
sigma,model.summary,model_318,0.04207279931911983
resid.sum.sqrs,model.summary,model_318,0.04071277017857939
total.cor,model.summary,model_318,0.9447519050437109
Iterations,model.summary,model_318,6
Estimate,a,model_318,59.76714027832902
Estimate,b,model_318,0.33659967301020943
Std. Error,a,model_318,16.96986316163844
Std. Error,b,model_318,0.024466264186713705
t value,a,model_318,3.5219577028432862
t value,b,model_318,13.757706139419453
Pr(>|t|),a,model_318,0.0018275266149859906
Pr(>|t|),b,model_318,1.379486538512999e-12
sigma,model.summary,model_319,0.08217053461283175
resid.sum.sqrs,model.summary,model_319,0.15529592544684734
total.cor,model.summary,model_319,0.8580231167784076
Iterations,model.summary,model_319,11
Estimate,a,model_319,368.6966832022866
Estimate,b,model_319,0.5016065173276608
Std. Error,a,model_319,194.75771430149953
Std. Error,b,model_319,0.08181716943028168
t value,a,model_319,1.893104386260749
t value,b,model_319,6.130822183418255
Pr(>|t|),a,model_319,0.07099393808141131
Pr(>|t|),b,model_319,2.96787225759609e-6
sigma,model.summary,model_320,0.05451203508028117
resid.sum.sqrs,model.summary,model_320,0.06834592527765751
total.cor,model.summary,model_320,0.9436455875029561
Iterations,model.summary,model_320,8
Estimate,a,model_320,193.2615365703297
Estimate,b,model_320,0.48992189401844227
Std. Error,a,model_320,56.0188422171818
Std. Error,b,model_320,0.0418460861760945
t value,a,model_320,3.4499380729981164
t value,b,model_320,11.707711253013693
Pr(>|t|),a,model_320,0.00217790873397179
Pr(>|t|),b,model_320,3.609600807290222e-11
sigma,model.summary,model_321,0.07582606629310217
resid.sum.sqrs,model.summary,model_321,0.1322406235781763
total.cor,model.summary,model_321,0.8612492341328619
Iterations,model.summary,model_321,15
Estimate,a,model_321,106.68757492658695
Estimate,b,model_321,0.3953549014787021
Std. Error,a,model_321,48.98530924145121
Std. Error,b,model_321,0.05013175251384676
t value,a,model_321,2.177950421844194
t value,b,model_321,7.8863171872856865
Pr(>|t|),a,model_321,0.039917381063512385
Pr(>|t|),b,model_321,5.4781471355547136e-8
sigma,model.summary,model_322,0.06197038060614635
resid.sum.sqrs,model.summary,model_322,0.0883275456668247
total.cor,model.summary,model_322,0.8772958288586933
Iterations,model.summary,model_322,12
Estimate,a,model_322,77.26067094949356
Estimate,b,model_322,0.3351778975865553
Std. Error,a,model_322,33.19407670128128
Std. Error,b,model_322,0.03812488753867757
t value,a,model_322,2.327543906244915
t value,b,model_322,8.791577345546749
Pr(>|t|),a,model_322,0.029094732678681696
Pr(>|t|),b,model_322,8.188481256540142e-9
sigma,model.summary,model_323,0.05876945345015371
resid.sum.sqrs,model.summary,model_323,0.07943851915308503
total.cor,model.summary,model_323,0.8988909499906156
Iterations,model.summary,model_323,20
Estimate,a,model_323,77.51442853100437
Estimate,b,model_323,0.3528593564452035
Std. Error,a,model_323,30.00895406440605
Std. Error,b,model_323,0.03618177388021233
t value,a,model_323,2.5830433264898454
t value,b,model_323,9.752406214615721
Pr(>|t|),a,model_323,0.016628521411524922
Pr(>|t|),b,model_323,1.2242587807316454e-9
sigma,model.summary,model_324,0.06579499653228538
resid.sum.sqrs,model.summary,model_324,0.09956657607971921
total.cor,model.summary,model_324,0.9149598636625271
Iterations,model.summary,model_324,15
Estimate,a,model_324,121.330369108516
Estimate,b,model_324,0.45409012829115813
Std. Error,a,model_324,42.663348124529925
Std. Error,b,model_324,0.04480697823427709
t value,a,model_324,2.8439017199110843
t value,b,model_324,10.134361793310617
Pr(>|t|),a,model_324,0.00919189179893343
Pr(>|t|),b,model_324,5.939200202395065e-10
sigma,model.summary,model_325,0.05166090185690939
resid.sum.sqrs,model.summary,model_325,0.06138352195539216
total.cor,model.summary,model_325,0.9177676872444294
Iterations,model.summary,model_325,12
Estimate,a,model_325,85.9911344012854
Estimate,b,model_325,0.3469688984158605
Std. Error,a,model_325,30.035425394652943
Std. Error,b,model_325,0.03254327855060224
t value,a,model_325,2.862990394555689
t value,b,model_325,10.661768385639176
Pr(>|t|),a,model_325,0.008795087491167392
Pr(>|t|),b,model_325,2.2512567770417269e-10
sigma,model.summary,model_326,0.06200124036375774
resid.sum.sqrs,model.summary,model_326,0.08841553755282262
total.cor,model.summary,model_326,0.9366637354888305
Iterations,model.summary,model_326,14
Estimate,a,model_326,184.4694932490981
Estimate,b,model_326,0.5229339194775574
Std. Error,a,model_326,56.44879776971643
Std. Error,b,model_326,0.046960769421322886
t value,a,model_326,3.2679082732929703
t value,b,model_326,11.13554837200166
Pr(>|t|),a,model_326,0.0033813189403217644
Pr(>|t|),b,model_326,9.679240851875953e-11
sigma,model.summary,model_327,0.07813875391864201
resid.sum.sqrs,model.summary,model_327,0.14043029187103614
total.cor,model.summary,model_327,0.8302884894695721
Iterations,model.summary,model_327,21
Estimate,a,model_327,139.73301528783563
Estimate,b,model_327,0.37430077008183305
Std. Error,a,model_327,72.01608237632529
Std. Error,b,model_327,0.05503624499581264
t value,a,model_327,1.9403029250834636
t value,b,model_327,6.800986697226731
Pr(>|t|),a,model_327,0.06469934508648387
Pr(>|t|),b,model_327,6.173415267398592e-7
sigma,model.summary,model_328,0.045549687440142546
resid.sum.sqrs,model.summary,model_328,0.04771980259557763
total.cor,model.summary,model_328,0.922939385277638
Iterations,model.summary,model_328,7
Estimate,a,model_328,49.52787496991758
Estimate,b,model_328,0.3050363759663789
Std. Error,a,model_328,16.50119239943081
Std. Error,b,model_328,0.025421505036453528
t value,a,model_328,3.001472485808116
t value,b,model_328,11.999147002861069
Pr(>|t|),a,model_328,0.0063682773405813325
Pr(>|t|),b,model_328,2.2133267173271537e-11
sigma,model.summary,model_329,0.059380501179863696
resid.sum.sqrs,model.summary,model_329,0.08109901016855126
total.cor,model.summary,model_329,0.9138933304596282
Iterations,model.summary,model_329,9
Estimate,a,model_329,85.27694373696721
Estimate,b,model_329,0.3920443719672806
Std. Error,a,model_329,30.277831045226197
Std. Error,b,model_329,0.0373370684114488
t value,a,model_329,2.816481260153294
t value,b,model_329,10.500138030308417
Pr(>|t|),a,model_329,0.00979178151877867
Pr(>|t|),b,model_329,3.0201704911866397e-10
sigma,model.summary,model_330,0.04906755568812279
resid.sum.sqrs,model.summary,model_330,0.055375375487761704
total.cor,model.summary,model_330,0.8497155909059009
Iterations,model.summary,model_330,4
Estimate,a,model_330,12.232985013107495
Estimate,b,model_330,0.2008180396615009
Std. Error,a,model_330,5.1789934757648055
Std. Error,b,model_330,0.02048122534003055
t value,a,model_330,2.3620390854616775
t value,b,model_330,9.80498170043577
Pr(>|t|),a,model_330,0.027015012036306307
Pr(>|t|),b,model_330,1.1070609002225862e-9
sigma,model.summary,model_331,0.04950969397723631
resid.sum.sqrs,model.summary,model_331,0.05637782534755056
total.cor,model.summary,model_331,0.9020845839415674
Iterations,model.summary,model_331,4
Estimate,a,model_331,45.442121988685024
Estimate,b,model_331,0.28691062008437845
Std. Error,a,model_331,17.338894016505275
Std. Error,b,model_331,0.027115552225248706
t value,a,model_331,2.6208201022180346
t value,b,model_331,10.581035477390019
Pr(>|t|),a,model_331,0.015279783366082926
Pr(>|t|),b,model_331,2.6061465181752387e-10
sigma,model.summary,model_332,0.04243582293214251
resid.sum.sqrs,model.summary,model_332,0.0414183785623475
total.cor,model.summary,model_332,0.9491342777355606
Iterations,model.summary,model_332,9
Estimate,a,model_332,51.32581206393722
Estimate,b,model_332,0.3483934499327652
Std. Error,a,model_332,13.998382587333255
Std. Error,b,model_332,0.02386913514915059
t value,a,model_332,3.666553028089153
t value,b,model_332,14.595981285277661
Pr(>|t|),a,model_332,0.0012825541749999572
Pr(>|t|),b,model_332,4.0480030054105374e-13
sigma,model.summary,model_333,0.08598194173506667
resid.sum.sqrs,model.summary,model_333,0.17003656900424516
total.cor,model.summary,model_333,0.8678756628599399
Iterations,model.summary,model_333,17
Estimate,a,model_333,175.02805118934594
Estimate,b,model_333,0.4884280515161264
Std. Error,a,model_333,78.7483094473432
Std. Error,b,model_333,0.06417799456892521
t value,a,model_333,2.222626141661902
t value,b,model_333,7.6105221859428704
Pr(>|t|),a,model_333,0.03635395355660227
Pr(>|t|),b,model_333,9.989213165537338e-8
sigma,model.summary,model_334,0.05093339408294834
resid.sum.sqrs,model.summary,model_334,0.0596668445546051
total.cor,model.summary,model_334,0.9356673271945388
Iterations,model.summary,model_334,4
Estimate,a,model_334,88.11156810981902
Estimate,b,model_334,0.39181472045972493
Std. Error,a,model_334,26.92868695125675
Std. Error,b,model_334,0.03225894498924701
t value,a,model_334,3.2720335851988835
t value,b,model_334,12.145924815282395
Pr(>|t|),a,model_334,0.0033479776764936678
Pr(>|t|),b,model_334,1.7357986586614786e-11
sigma,model.summary,model_335,0.05926759060982319
resid.sum.sqrs,model.summary,model_335,0.08079088782395284
total.cor,model.summary,model_335,0.8807123308413887
Iterations,model.summary,model_335,14
Estimate,a,model_335,25.026910571702025
Estimate,b,model_335,0.30378460358533904
Std. Error,a,model_335,9.89133181215399
Std. Error,b,model_335,0.028477927910565047
t value,a,model_335,2.5301861313509035
t value,b,model_335,10.667370341668637
Pr(>|t|),a,model_335,0.018703363223425137
Pr(>|t|),b,model_335,2.228567789714145e-10
sigma,model.summary,model_336,0.057635469073329636
resid.sum.sqrs,model.summary,model_336,0.07640248779196296
total.cor,model.summary,model_336,0.8984607137463558
Iterations,model.summary,model_336,12
Estimate,a,model_336,66.85529723995286
Estimate,b,model_336,0.34061026800032906
Std. Error,a,model_336,25.956795372146573
Std. Error,b,model_336,0.034348891790358715
t value,a,model_336,2.5756375654790267
t value,b,model_336,9.916193805586879
Pr(>|t|),a,model_336,0.016905665368322498
Pr(>|t|),b,model_336,8.958114190830446e-10
sigma,model.summary,model_337,0.044290011432153414
resid.sum.sqrs,model.summary,model_337,0.04511691759118644
total.cor,model.summary,model_337,0.9560086213786232
Iterations,model.summary,model_337,8
Estimate,a,model_337,108.22808519204612
Estimate,b,model_337,0.4117810000105175
Std. Error,a,model_337,27.907942391031373
Std. Error,b,model_337,0.029377665632412033
t value,a,model_337,3.878038863475181
t value,b,model_337,14.016804642102139
Pr(>|t|),a,model_337,7.611911654099444e-4
Pr(>|t|),b,model_337,9.384719198286783e-13
sigma,model.summary,model_338,0.05471766224764283
resid.sum.sqrs,model.summary,model_338,0.06886251892248371
total.cor,model.summary,model_338,0.9094319372872941
Iterations,model.summary,model_338,7
Estimate,a,model_338,36.59785353987868
Estimate,b,model_338,0.32703054122485037
Std. Error,a,model_338,13.192322555790618
Std. Error,b,model_338,0.028576516407349418
t value,a,model_338,2.774178192286124
t value,b,model_338,11.444031055539835
Pr(>|t|),a,model_338,0.01079066134928223
Pr(>|t|),b,model_338,5.662085337154454e-11
sigma,model.summary,model_339,0.05325728815520923
resid.sum.sqrs,model.summary,model_339,0.06523579105788076
total.cor,model.summary,model_339,0.901273348194598
Iterations,model.summary,model_339,6
Estimate,a,model_339,38.997737117944986
Estimate,b,model_339,0.30585881743338555
Std. Error,a,model_339,14.74991735989019
Std. Error,b,model_339,0.02820517092536117
t value,a,model_339,2.6439291940707736
t value,b,model_339,10.844068920651967
Pr(>|t|),a,model_339,0.014506032264343563
Pr(>|t|),b,model_339,1.6220599575039227e-10
sigma,model.summary,model_340,0.08996975957996371
resid.sum.sqrs,model.summary,model_340,0.18617482569415883
total.cor,model.summary,model_340,0.7937887266308314
Iterations,model.summary,model_340,9
Estimate,a,model_340,45.73254719342086
Estimate,b,model_340,0.3254849358952989
Std. Error,a,model_340,27.971080855070934
Std. Error,b,model_340,0.04934362440459876
t value,a,model_340,1.6349939221290375
t value,b,model_340,6.596291614625782
Pr(>|t|),a,model_340,0.11566429600237507
Pr(>|t|),b,model_340,9.915600729747975e-7
sigma,model.summary,model_341,0.056380752738048254
resid.sum.sqrs,model.summary,model_341,0.07311215342410553
total.cor,model.summary,model_341,0.9040310478302531
Iterations,model.summary,model_341,6
Estimate,a,model_341,74.35341033469783
Estimate,b,model_341,0.34538465224152326
Std. Error,a,model_341,28.110106352272624
Std. Error,b,model_341,0.03439445793013691
t value,a,model_341,2.645077517776327
t value,b,model_341,10.04186933089858
Pr(>|t|),a,model_341,0.01446855987662776
Pr(>|t|),b,model_341,7.064679862782619e-10
sigma,model.summary,model_342,0.053469588310099646
resid.sum.sqrs,model.summary,model_342,0.06575692810318554
total.cor,model.summary,model_342,0.8762324040956517
Iterations,model.summary,model_342,6
Estimate,a,model_342,16.668654571293413
Estimate,b,model_342,0.25357089349188994
Std. Error,a,model_342,6.529004756709383
Std. Error,b,model_342,0.02361655552723363
t value,a,model_342,2.553016147547488
t value,b,model_342,10.736997323741074
Pr(>|t|),a,model_342,0.017779194949323587
Pr(>|t|),b,model_342,1.9655264574118682e-10
sigma,model.summary,model_343,0.08502316578690759
resid.sum.sqrs,model.summary,model_343,0.1662655905698434
total.cor,model.summary,model_343,0.8656186151508142
Iterations,model.summary,model_343,9
Estimate,a,model_343,159.56578608050052
Estimate,b,model_343,0.46896477957003657
Std. Error,a,model_343,72.79774813979401
Std. Error,b,model_343,0.06191768161603373
t value,a,model_343,2.1919055212269103
t value,b,model_343,7.574004183137842
Pr(>|t|),a,model_343,0.038771725281622337
Pr(>|t|),b,model_343,1.0824475810756288e-7
sigma,model.summary,model_344,0.06375266280555127
resid.sum.sqrs,model.summary,model_344,0.09348124634036137
total.cor,model.summary,model_344,0.8260196632522633
Iterations,model.summary,model_344,6
Estimate,a,model_344,17.591600826587786
Estimate,b,model_344,0.24284523903230446
Std. Error,a,model_344,8.68395807767891
Std. Error,b,model_344,0.028458730008552483
t value,a,model_344,2.025758377600293
t value,b,model_344,8.533242311210797
Pr(>|t|),a,model_344,0.054543380753286505
Pr(>|t|),b,model_344,1.3929851556315092e-8
sigma,model.summary,model_345,0.07013271847707558
resid.sum.sqrs,model.summary,model_345,0.113127758622649
total.cor,model.summary,model_345,0.8700979074283813
Iterations,model.summary,model_345,21
Estimate,a,model_345,46.71564364411817
Estimate,b,model_345,0.35449475323271884
Std. Error,a,model_345,20.49642403799162
Std. Error,b,model_345,0.0386436959124496
t value,a,model_345,2.27920946393026
t value,b,model_345,9.17341741938595
Pr(>|t|),a,model_345,0.032256227085896066
Pr(>|t|),b,model_345,3.793817654568681e-9
sigma,model.summary,model_346,0.06314601814753558
resid.sum.sqrs,model.summary,model_346,0.09171065098144454
total.cor,model.summary,model_346,0.905953239048078
Iterations,model.summary,model_346,7
Estimate,a,model_346,65.30688296521753
Estimate,b,model_346,0.3875227684789825
Std. Error,a,model_346,24.36636514535474
Std. Error,b,model_346,0.037440263242848555
t value,a,model_346,2.6802062012793804
t value,b,model_346,10.350428520371128
Pr(>|t|),a,model_346,0.013365242397224779
Pr(>|t|),b,model_346,3.975645820183112e-10
sigma,model.summary,model_347,0.048911643605337715
resid.sum.sqrs,model.summary,model_347,0.0550240242440382
total.cor,model.summary,model_347,0.9114778785657491
Iterations,model.summary,model_347,12
Estimate,a,model_347,62.97182735125796
Estimate,b,model_347,0.30985241881119946
Std. Error,a,model_347,22.687080135676975
Std. Error,b,model_347,0.0287701708747564
t value,a,model_347,2.7756691021790187
t value,b,model_347,10.769919308441473
Pr(>|t|),a,model_347,0.010753872865692725
Pr(>|t|),b,model_347,1.8525555930220686e-10
sigma,model.summary,model_348,0.04485046505221091
resid.sum.sqrs,model.summary,model_348,0.04626597695419062
total.cor,model.summary,model_348,0.9544667783185891
Iterations,model.summary,model_348,10
Estimate,a,model_348,200.23144513110904
Estimate,b,model_348,0.45333338343533536
Std. Error,a,model_348,51.99630827239298
Std. Error,b,model_348,0.03479361165698129
t value,a,model_348,3.850878106233175
t value,b,model_348,13.029213175815125
Pr(>|t|),a,model_348,8.141118886122568e-4
Pr(>|t|),b,model_348,4.205211559663008e-12
sigma,model.summary,model_349,0.06535479594603523
resid.sum.sqrs,model.summary,model_349,0.09823873512240176
total.cor,model.summary,model_349,0.8712735851306447
Iterations,model.summary,model_349,17
Estimate,a,model_349,78.02524574736887
Estimate,b,model_349,0.34469082370696597
Std. Error,a,model_349,34.407381713465185
Std. Error,b,model_349,0.04029436686426826
t value,a,model_349,2.2676891370910104
t value,b,model_349,8.554317899275063
Pr(>|t|),a,model_349,0.03305468049578106
Pr(>|t|),b,model_349,1.3334566375350783e-8
sigma,model.summary,model_350,0.052261915170993455
resid.sum.sqrs,model.summary,model_350,0.06282007887882265
total.cor,model.summary,model_350,0.9167232391646085
Iterations,model.summary,model_350,8
Estimate,a,model_350,47.589930803149564
Estimate,b,model_350,0.33160165693792243
Std. Error,a,model_350,16.666134610326072
Std. Error,b,model_350,0.02891390693939175
t value,a,model_350,2.855487004986963
t value,b,model_350,11.468586989403175
Pr(>|t|),a,model_350,0.00894907957074354
Pr(>|t|),b,model_350,5.427907368255682e-11
sigma,model.summary,model_351,0.06414565478476586
resid.sum.sqrs,model.summary,model_351,0.09463729563862616
total.cor,model.summary,model_351,0.8909601556874887
Iterations,model.summary,model_351,22
Estimate,a,model_351,114.81357954066972
Estimate,b,model_351,0.3815094380213162
Std. Error,a,model_351,46.565922393450464
Std. Error,b,model_351,0.04312783050095345
t value,a,model_351,2.4656137716026074
t value,b,model_351,8.846015057791556
Pr(>|t|),a,model_351,0.021565189043051488
Pr(>|t|),b,model_351,7.329343308104023e-9
sigma,model.summary,model_352,0.047868408448386204
resid.sum.sqrs,model.summary,model_352,0.05270184412977523
total.cor,model.summary,model_352,0.9513388425740459
Iterations,model.summary,model_352,9
Estimate,a,model_352,418.31124556563117
Estimate,b,model_352,0.489930331623404
Std. Error,a,model_352,140.51051067922353
Std. Error,b,model_352,0.05141425223994726
t value,a,model_352,2.977081526097424
t value,b,model_352,9.52907628291331
Pr(>|t|),a,model_352,0.006743168147547486
Pr(>|t|),b,model_352,1.884388504417952e-9
sigma,model.summary,model_353,0.04694929082930795
resid.sum.sqrs,model.summary,model_353,0.05069742591562361
total.cor,model.summary,model_353,0.9251388486099018
Iterations,model.summary,model_353,4
Estimate,a,model_353,42.527829341200366
Estimate,b,model_353,0.3151691646128715
Std. Error,a,model_353,13.90480677039128
Std. Error,b,model_353,0.02534224157040839
t value,a,model_353,3.0584984058720317
t value,b,model_353,12.436514889073111
Pr(>|t|),a,model_353,0.00556817613532832
Pr(>|t|),b,model_353,1.0797108682291086e-11
sigma,model.summary,model_354,0.04801724317582478
resid.sum.sqrs,model.summary,model_354,0.053030079770744705
total.cor,model.summary,model_354,0.9076521977974435
Iterations,model.summary,model_354,5
Estimate,a,model_354,36.550488002916815
Estimate,b,model_354,0.27861081221734013
Std. Error,a,model_354,13.568870909825197
Std. Error,b,model_354,0.025070049447956603
t value,a,model_354,2.6937015058821636
t value,b,model_354,11.113293286306183
Pr(>|t|),a,model_354,0.012962835042267485
Pr(>|t|),b,model_354,1.0065056951419358e-10
sigma,model.summary,model_355,0.05851221122316889
resid.sum.sqrs,model.summary,model_355,0.07874461383116882
total.cor,model.summary,model_355,0.9126317659708468
Iterations,model.summary,model_355,6
Estimate,a,model_355,144.54883545905165
Estimate,b,model_355,0.40312873114527986
Std. Error,a,model_355,52.03365480942301
Std. Error,b,model_355,0.04155742228880185
t value,a,model_355,2.777987361996233
t value,b,model_355,9.700523009915074
Pr(>|t|),a,model_355,0.010696905230242805
Pr(>|t|),b,model_355,1.35252419488535e-9
sigma,model.summary,model_356,0.07021592125581715
resid.sum.sqrs,model.summary,model_356,0.11339633874947162
total.cor,model.summary,model_356,0.8750443624347379
Iterations,model.summary,model_356,6
Estimate,a,model_356,57.65293801375929
Estimate,b,model_356,0.3595633081714052
Std. Error,a,model_356,25.490296068545963
Std. Error,b,model_356,0.040511721094208225
t value,a,model_356,2.2617602345113905
t value,b,model_356,8.875537707599648
Pr(>|t|),a,model_356,0.03347259159666369
Pr(>|t|),b,model_356,6.902858822490681e-9
sigma,model.summary,model_357,0.06491979499089817
resid.sum.sqrs,model.summary,model_357,0.09693533497818568
total.cor,model.summary,model_357,0.8927697310234523
Iterations,model.summary,model_357,12
Estimate,a,model_357,91.59515466305908
Estimate,b,model_357,0.38150477640914654
Std. Error,a,model_357,36.77411081945102
Std. Error,b,model_357,0.041473652524728476
t value,a,model_357,2.490751037129399
t value,b,model_357,9.198726255944688
Pr(>|t|),a,model_357,0.02040589823262235
Pr(>|t|),b,model_357,3.6076060841546085e-9
sigma,model.summary,model_358,0.05529368152870232
resid.sum.sqrs,model.summary,model_358,0.0703199979909438
total.cor,model.summary,model_358,0.9078819015286629
Iterations,model.summary,model_358,15
Estimate,a,model_358,83.13657342179955
Estimate,b,model_358,0.35126655641409554
Std. Error,a,model_358,30.60777703300726
Std. Error,b,model_358,0.034572232392018544
t value,a,model_358,2.7161911605715607
t value,b,model_358,10.160366632708106
Pr(>|t|),a,model_358,0.012317497519861382
Pr(>|t|),b,model_358,5.657431871829872e-10
sigma,model.summary,model_359,0.06562412240706952
