value.name,coeff,Model,Value
Std. Error,x,model_264,0.2173269888676976
t value,(Intercept),model_264,1.134259673022199
t value,x,model_264,11.627911584588565
Pr(>|t|),(Intercept),model_264,0.2683695935820793
Pr(>|t|),x,model_264,4.13325455981066e-11
sigma,model.summary,model_265,659.9834129287357
adj.r.sqrd,model.summary,model_265,0.8293898689092525
total.cor,model.summary,model_265,0.9146029872963278
Estimate,(Intercept),model_265,139.18860726530775
Estimate,x,model_265,2.233632244313141
Std. Error,(Intercept),model_265,143.41635991305128
Std. Error,x,model_265,0.20590924316145245
t value,(Intercept),model_265,0.9705211270854547
t value,x,model_265,10.847654092739104
Pr(>|t|),(Intercept),model_265,0.34188319288877744
Pr(>|t|),x,model_265,1.611698291259773e-10
sigma,model.summary,model_266,435.02926666836686
adj.r.sqrd,model.summary,model_266,0.9596102949240432
total.cor,model.summary,model_266,0.9804556080222133
Estimate,(Intercept),model_266,67.68876840705362
Estimate,x,model_266,3.243840647862926
Std. Error,(Intercept),model_266,94.53315440816708
Std. Error,x,model_266,0.13572545203107625
t value,(Intercept),model_266,0.7160320506686247
t value,x,model_266,23.900017272517193
Pr(>|t|),(Intercept),model_266,0.4811788704412957
Pr(>|t|),x,model_266,9.633538689028463e-18
sigma,model.summary,model_267,731.8221304996805
adj.r.sqrd,model.summary,model_267,0.8769584383890996
total.cor,model.summary,model_267,0.939193893784924
Estimate,(Intercept),model_267,155.92489463735848
Estimate,x,model_267,2.994906883788345
Std. Error,(Intercept),model_267,159.02712705207202
Std. Error,x,model_267,0.2283223154825895
t value,(Intercept),model_267,0.9804924325036838
t value,x,model_267,13.117013452926019
Pr(>|t|),(Intercept),model_267,0.3370449265836466
Pr(>|t|),x,model_267,3.6672807680788346e-12
sigma,model.summary,model_268,404.26090575544515
adj.r.sqrd,model.summary,model_268,0.9245954048685617
total.cor,model.summary,model_268,0.9631911871477222
Estimate,(Intercept),model_268,159.98946508131584
Estimate,x,model_268,2.16732370556231
Std. Error,(Intercept),model_268,87.84709800708187
Std. Error,x,model_268,0.12612598364325142
t value,(Intercept),model_268,1.8212265255298263
t value,x,model_268,17.183800220679398
Pr(>|t|),(Intercept),model_268,0.0816067202938232
Pr(>|t|),x,model_268,1.2847439473846221e-14
sigma,model.summary,model_269,351.29428815554365
adj.r.sqrd,model.summary,model_269,0.9367619655281819
total.cor,model.summary,model_269,0.969224888058068
Estimate,(Intercept),model_269,149.1134884034439
Estimate,x,model_269,2.0694498527066325
Std. Error,(Intercept),model_269,76.33729436008527
Std. Error,x,model_269,0.10960084690622343
t value,(Intercept),model_269,1.953350451485367
t value,x,model_269,18.881695818256706
Pr(>|t|),(Intercept),model_269,0.06304817466374033
Pr(>|t|),x,model_269,1.6885359117421192e-15
sigma,model.summary,model_270,415.89472477709916
adj.r.sqrd,model.summary,model_270,0.9549038837369047
total.cor,model.summary,model_270,0.9781527940875087
Estimate,(Intercept),model_270,131.32663931330572
Estimate,x,model_270,2.927985915497273
Std. Error,(Intercept),model_270,90.37516150578224
Std. Error,x,model_270,0.12975563678740515
t value,(Intercept),model_270,1.453127575378146
t value,x,model_270,22.56538511921881
Pr(>|t|),(Intercept),model_270,0.15969698221475592
Pr(>|t|),x,model_270,3.42933437425521e-17
sigma,model.summary,model_271,264.14175550121615
adj.r.sqrd,model.summary,model_271,0.9838401701287021
total.cor,model.summary,model_271,0.9922265348061095
Estimate,(Intercept),model_271,117.34581123718871
Estimate,x,model_271,3.151214362430105
Std. Error,(Intercept),model_271,57.3987896255176
Std. Error,x,model_271,0.0824099937924739
t value,(Intercept),model_271,2.044395221620155
t value,x,model_271,38.23825506364605
Pr(>|t|),(Intercept),model_271,0.05252626657014158
Pr(>|t|),x,model_271,2.5347619683354285e-22
sigma,model.summary,model_272,941.3159727109887
adj.r.sqrd,model.summary,model_272,0.818005043698113
total.cor,model.summary,model_272,0.9086188237524897
Estimate,(Intercept),model_272,121.42707024924566
Estimate,x,model_272,3.06433275976086
Std. Error,(Intercept),model_272,204.55076247317794
Std. Error,x,model_272,0.29368262250196164
t value,(Intercept),model_272,0.5936280499818132
t value,x,model_272,10.434164383493245
Pr(>|t|),(Intercept),model_272,0.5585544549221513
Pr(>|t|),x,model_272,3.407979906442733e-10
sigma,model.summary,model_273,715.8718386010349
adj.r.sqrd,model.summary,model_273,0.8788893277231683
total.cor,model.summary,model_273,0.9401784967412854
Estimate,(Intercept),model_273,102.5034748583973
Estimate,x,model_273,2.9559890926470787
Std. Error,(Intercept),model_273,155.56108115024665
Std. Error,x,model_273,0.22334595930648513
t value,(Intercept),model_273,0.6589275035919534
t value,x,model_273,13.235023825037016
Pr(>|t|),(Intercept),model_273,0.5164854980292501
Pr(>|t|),x,model_273,3.0544361159288125e-12
sigma,model.summary,model_274,336.21057382518956
adj.r.sqrd,model.summary,model_274,0.9582765126409893
total.cor,model.summary,model_274,0.9798035472894288
Estimate,(Intercept),model_274,184.59708051084826
Estimate,x,model_274,2.4649522877443073
Std. Error,(Intercept),model_274,73.0595583430116
Std. Error,x,model_274,0.10489485560252661
t value,(Intercept),model_274,2.526665705316375
t value,x,model_274,23.499267657935874
Pr(>|t|),(Intercept),model_274,0.018849794937325397
Pr(>|t|),x,model_274,1.4006026898269242e-17
sigma,model.summary,model_275,207.7287638439048
adj.r.sqrd,model.summary,model_275,0.9908346301551205
total.cor,model.summary,model_275,0.9955985740072771
Estimate,(Intercept),model_275,143.23820939206635
Estimate,x,model_275,3.301827252588484
Std. Error,(Intercept),model_275,45.14007863853324
Std. Error,x,model_275,0.06480961749652508
t value,(Intercept),model_275,3.173193616676443
t value,x,model_275,50.94656287341179
Pr(>|t|),(Intercept),model_275,0.004241558866619091
Pr(>|t|),x,model_275,3.7177889112012223e-25
sigma,model.summary,model_276,697.7227457415812
adj.r.sqrd,model.summary,model_276,0.880485707795703
total.cor,model.summary,model_276,0.9409917480886227
Estimate,(Intercept),model_276,128.72679377508695
Estimate,x,model_276,2.9027338447842572
Std. Error,(Intercept),model_276,151.6172292554296
Std. Error,x,model_276,0.21768359582650995
t value,(Intercept),model_276,0.849024839770821
t value,x,model_276,13.334646709427226
Pr(>|t|),(Intercept),model_276,0.4046180945283213
Pr(>|t|),x,model_276,2.6201077526884155e-12
sigma,model.summary,model_277,598.5205487993733
adj.r.sqrd,model.summary,model_277,0.8968790760182651
total.cor,model.summary,model_277,0.9493027868831793
Estimate,(Intercept),model_277,153.64689601168857
Estimate,x,model_277,2.7043248934936113
Std. Error,(Intercept),model_277,130.06029660814605
Std. Error,x,model_277,0.18673334936246883
t value,(Intercept),model_277,1.1813512656718423
t value,x,model_277,14.482281299652778
Pr(>|t|),(Intercept),model_277,0.2495348975845293
Pr(>|t|),x,model_277,4.764254397444353e-13
sigma,model.summary,model_278,370.01463078795564
adj.r.sqrd,model.summary,model_278,0.9575939573070642
total.cor,model.summary,model_278,0.9794696910842127
Estimate,(Intercept),model_278,136.85912947979068
Estimate,x,model_278,2.6899516122023246
Std. Error,(Intercept),model_278,80.40528053075519
Std. Error,x,model_278,0.11544143548413552
t value,(Intercept),model_278,1.7021161866034629
t value,x,model_278,23.301439391508517
Pr(>|t|),(Intercept),model_278,0.10221375253768185
Pr(>|t|),x,model_278,1.688468219407307e-17
sigma,model.summary,model_279,332.5197688354003
adj.r.sqrd,model.summary,model_279,0.961759664720174
total.cor,model.summary,model_279,0.9815054824215196
Estimate,(Intercept),model_279,150.20011733018646
Estimate,x,model_279,2.550925624808704
Std. Error,(Intercept),model_279,72.2575354339273
Std. Error,x,model_279,0.10374335565992718
t value,(Intercept),model_279,2.0786775583777044
t value,x,model_279,24.588809650332596
Pr(>|t|),(Intercept),model_279,0.04898875807760475
Pr(>|t|),x,model_279,5.131519996700903e-18
sigma,model.summary,model_280,321.9428190706581
adj.r.sqrd,model.summary,model_280,0.9687165082474761
total.cor,model.summary,model_280,0.9848959270250324
Estimate,(Intercept),model_280,127.06007843671978
Estimate,x,model_280,2.7400590089211128
Std. Error,(Intercept),model_280,69.9591327702738
Std. Error,x,model_280,0.10044343678567824
t value,(Intercept),model_280,1.8162043096495992
t value,x,model_280,27.279622209340857
Pr(>|t|),(Intercept),model_280,0.0823971288507719
Pr(>|t|),x,model_280,5.081561396345565e-19
sigma,model.summary,model_281,246.68315931623837
adj.r.sqrd,model.summary,model_281,0.9749672698938704
total.cor,model.summary,model_281,0.9879323358990532
Estimate,(Intercept),model_281,172.49637224550878
Estimate,x,model_281,2.3542958458867695
Std. Error,(Intercept),model_281,53.60498471316329
Std. Error,x,model_281,0.07696305943520336
t value,(Intercept),model_281,3.21791663906865
t value,x,model_281,30.589946178905418
Pr(>|t|),(Intercept),model_281,0.0038118287779581174
Pr(>|t|),x,model_281,3.903814112650593e-20
sigma,model.summary,model_282,695.7889745679373
adj.r.sqrd,model.summary,model_282,0.8840787899818051
total.cor,model.summary,model_282,0.9428196224088835
Estimate,(Intercept),model_282,94.42466213076341
Estimate,x,model_282,2.944917581888659
Std. Error,(Intercept),model_282,151.1970150239869
Std. Error,x,model_282,0.21708027557480017
t value,(Intercept),model_282,0.6245140627662739
t value,x,model_282,13.566030235086547
Pr(>|t|),(Intercept),model_282,0.5384363943208559
Pr(>|t|),x,model_282,1.8411783420292237e-12
sigma,model.summary,model_283,256.84917155940127
adj.r.sqrd,model.summary,model_283,0.9747273795181829
total.cor,model.summary,model_283,0.9878159774834542
Estimate,(Intercept),model_283,124.79725859522568
Estimate,x,model_283,2.439369111709073
Std. Error,(Intercept),model_283,55.814089430319825
Std. Error,x,model_283,0.0801347692781381
t value,(Intercept),model_283,2.2359454372363587
t value,x,model_283,30.440832783112125
Pr(>|t|),(Intercept),model_283,0.03534889886517163
Pr(>|t|),x,model_283,4.3568216652334825e-20
sigma,model.summary,model_284,551.713765919733
adj.r.sqrd,model.summary,model_284,0.9372084071249309
total.cor,model.summary,model_284,0.969445575313398
Estimate,(Intercept),model_284,145.4850114636216
Estimate,x,model_284,3.2623830000180774
Std. Error,(Intercept),model_284,119.88904337914498
Std. Error,x,model_284,0.17213002896264257
t value,(Intercept),model_284,1.2134971417156966
t value,x,model_284,18.95301487880487
Pr(>|t|),(Intercept),model_284,0.23725506469816554
Pr(>|t|),x,model_284,1.5560939926995545e-15
sigma,model.summary,model_285,530.0080677862155
adj.r.sqrd,model.summary,model_285,0.8910402799316048
total.cor,model.summary,model_285,0.9463510280375819
Estimate,(Intercept),model_285,187.5164299641624
Estimate,x,model_285,2.3224704221848813
Std. Error,(Intercept),model_285,115.17233057288433
Std. Error,x,model_285,0.1653580347164082
t value,(Intercept),model_285,1.6281378437983127
t value,x,model_285,14.045101746449497
Pr(>|t|),(Intercept),model_285,0.11711822979334403
Pr(>|t|),x,model_285,9.001191915421067e-13
sigma,model.summary,model_286,605.6838354339227
adj.r.sqrd,model.summary,model_286,0.86869982311872
total.cor,model.summary,model_286,0.9349709427688684
Estimate,(Intercept),model_286,153.06058504283192
Estimate,x,model_286,2.3886905099350253
Std. Error,(Intercept),model_286,131.61690011365238
Std. Error,x,model_286,0.1889682342104429
t value,(Intercept),model_286,1.1629250112307974
t value,x,model_286,12.64069868629285
Pr(>|t|),(Intercept),model_286,0.25678414453665255
Pr(>|t|),x,model_286,7.772886827777073e-12
sigma,model.summary,model_287,376.3674692025763
adj.r.sqrd,model.summary,model_287,0.965977210085741
total.cor,model.summary,model_287,0.9835623144123449
Estimate,(Intercept),model_287,100.6162868146037
Estimate,x,model_287,3.0674496275615635
Std. Error,(Intercept),model_287,81.78577122596462
Std. Error,x,model_287,0.11742346734168886
t value,(Intercept),model_287,1.2302419517034637
t value,x,model_287,26.122969258228732
Pr(>|t|),(Intercept),model_287,0.23104148699681384
Pr(>|t|),x,model_287,1.3358767675471985e-18
sigma,model.summary,model_288,265.67683430863764
adj.r.sqrd,model.summary,model_288,0.9796419623699982
total.cor,model.summary,model_288,0.9901970581343467
Estimate,(Intercept),model_288,148.8478863473055
Estimate,x,model_288,2.8180961426927857
Std. Error,(Intercept),model_288,57.7323668191672
Std. Error,x,model_288,0.08288892539777996
t value,(Intercept),model_288,2.5782398080705025
t value,x,model_288,33.998463958470666
Pr(>|t|),(Intercept),model_288,0.016807793681657534
Pr(>|t|),x,model_288,3.615715042828397e-21
sigma,model.summary,model_289,363.18446395335127
adj.r.sqrd,model.summary,model_289,0.9820805054645063
total.cor,model.summary,model_289,0.991376392229587
Estimate,(Intercept),model_289,62.85574385971286
Estimate,x,model_289,4.111037136583065
Std. Error,(Intercept),model_289,78.92106494922878
Std. Error,x,model_289,0.11331048119645298
t value,(Intercept),model_289,0.7964381106634711
t value,x,model_289,36.28117269624441
Pr(>|t|),(Intercept),model_289,0.43392182329372486
Pr(>|t|),x,model_289,8.327265799668519e-22
sigma,model.summary,model_290,526.0664094593692
adj.r.sqrd,model.summary,model_290,0.9303827328015151
total.cor,model.summary,model_290,0.9660659668304844
Estimate,(Intercept),model_290,113.60583705737399
Estimate,x,model_290,2.94399665078055
Std. Error,(Intercept),model_290,114.31579648705222
Std. Error,x,model_290,0.16412827065418684
t value,(Intercept),model_290,0.9937894897162471
t value,x,model_290,17.93716974562816
Pr(>|t|),(Intercept),model_290,0.3306662958171418
Pr(>|t|),x,model_290,5.114490928986272e-15
sigma,model.summary,model_291,369.58530112442855
adj.r.sqrd,model.summary,model_291,0.9660259392570695
total.cor,model.summary,model_291,0.9835860537448455
Estimate,(Intercept),model_291,73.12358686003445
Estimate,x,model_291,3.014406139562794
Std. Error,(Intercept),model_291,80.31198591707313
Std. Error,x,model_291,0.11530748826008132
t value,(Intercept),model_291,0.9104940691609702
t value,x,model_291,26.142327658405524
Pr(>|t|),(Intercept),model_291,0.37200589001713613
Pr(>|t|),x,model_291,1.3140092862103154e-18
sigma,model.summary,model_292,318.782512669592
adj.r.sqrd,model.summary,model_292,0.9465646213474391
total.cor,model.summary,model_292,0.9740590821187197
Estimate,(Intercept),model_292,185.32169925951058
Estimate,x,model_292,2.0531174127749194
Std. Error,(Intercept),model_292,69.27238878342187
Std. Error,x,model_292,0.09945744791617907
t value,(Intercept),model_292,2.6752606993085446
t value,x,model_292,20.64317409899005
Pr(>|t|),(Intercept),model_292,0.01351563247038209
Pr(>|t|),x,model_292,2.4227677545663293e-16
sigma,model.summary,model_293,210.94718704202734
adj.r.sqrd,model.summary,model_293,0.9871773586383935
total.cor,model.summary,model_293,0.9938368253198278
Estimate,(Intercept),model_293,137.04751471836636
Estimate,x,model_293,2.829752928445764
Std. Error,(Intercept),model_293,45.839451578356346
Std. Error,x,model_293,0.06581373831519517
t value,(Intercept),model_293,2.9897284980406487
t value,x,model_293,42.99638648231028
Pr(>|t|),(Intercept),model_293,0.0065462200858047055
Pr(>|t|),x,model_293,1.7701419807724878e-23
sigma,model.summary,model_294,339.2889135384073
adj.r.sqrd,model.summary,model_294,0.9589355940868863
total.cor,model.summary,model_294,0.9801258138626555
Estimate,(Intercept),model_294,101.12076699251547
Estimate,x,model_294,2.508228896288832
Std. Error,(Intercept),model_294,73.72849072463973
Std. Error,x,model_294,0.1058552715586333
t value,(Intercept),model_294,1.3715290520482792
t value,x,model_294,23.69488887381034
Pr(>|t|),(Intercept),model_294,0.1834430893464592
Pr(>|t|),x,model_294,1.1658986366868668e-17
sigma,model.summary,model_295,681.7742472828808
adj.r.sqrd,model.summary,model_295,0.8098228997844701
total.cor,model.summary,model_295,0.904293616933562
Estimate,(Intercept),model_295,167.3342149999872
Estimate,x,model_295,2.1608239747120677
Std. Error,(Intercept),model_295,148.15157307344202
Std. Error,x,model_295,0.21270779918850083
t value,(Intercept),model_295,1.1294798396574293
t value,x,model_295,10.158649485142544
Pr(>|t|),(Intercept),model_295,0.27033812045286765
Pr(>|t|),x,model_295,5.675604017533219e-10
sigma,model.summary,model_296,308.34382247853137
adj.r.sqrd,model.summary,model_296,0.9747964176698658
total.cor,model.summary,model_296,0.9878494657252296
Estimate,(Intercept),model_296,92.91673796876721
Estimate,x,model_296,2.9325358276064155
Std. Error,(Intercept),model_296,67.00403033662612
Std. Error,x,model_296,0.09620066485961719
t value,(Intercept),model_296,1.386733566651983
t value,x,model_296,30.48352973324851
Pr(>|t|),(Intercept),model_296,0.17881800016067925
Pr(>|t|),x,model_296,4.2217668259906345e-20
sigma,model.summary,model_297,893.4281991588116
adj.r.sqrd,model.summary,model_297,0.8569311896966169
total.cor,model.summary,model_297,0.9289200127707035
Estimate,(Intercept),model_297,100.01877843190923
Estimate,x,model_297,3.353620648388064
Std. Error,(Intercept),model_297,194.14460675372302
Std. Error,x,model_297,0.27874204215455745
t value,(Intercept),model_297,0.5151767030993829
t value,x,model_297,12.03126956545917
Pr(>|t|),(Intercept),model_297,0.6113457814460435
Pr(>|t|),x,model_297,2.0982891543574324e-11
sigma,model.summary,model_298,321.37206302553204
adj.r.sqrd,model.summary,model_298,0.9647439808331073
total.cor,model.summary,model_298,0.982961332724603
Estimate,(Intercept),model_298,101.66288568000945
Estimate,x,model_298,2.5714397936163182
Std. Error,(Intercept),model_298,69.8351057829483
Std. Error,x,model_298,0.10026536572664933
t value,(Intercept),model_298,1.4557561636118057
t value,x,model_298,25.646341336117626
Pr(>|t|),(Intercept),model_298,0.15897521648717672
Pr(>|t|),x,model_298,2.0129757413934188e-18
sigma,model.summary,model_299,574.5292937116412
adj.r.sqrd,model.summary,model_299,0.8778129840766332
total.cor,model.summary,model_299,0.9396297726977934
Estimate,(Intercept),model_299,134.67239877607471
Estimate,x,model_299,2.3605046454800758
Std. Error,(Intercept),model_299,124.84692547331794
Std. Error,x,model_299,0.1792482806761416
t value,(Intercept),model_299,1.0787001623428576
t value,x,model_299,13.168910946180501
Pr(>|t|),(Intercept),model_299,0.2919047129532572
Pr(>|t|),x,model_299,3.3833939393672952e-12
sigma,model.summary,model_300,287.8999406984418
adj.r.sqrd,model.summary,model_300,0.9685906707097401
total.cor,model.summary,model_300,0.984834703269285
Estimate,(Intercept),model_300,142.29501136175267
Estimate,x,model_300,2.4452542940730027
Std. Error,(Intercept),model_300,62.561513979461566
Std. Error,x,model_300,0.08982234664410321
t value,(Intercept),model_300,2.274481583173754
t value,x,model_300,27.22322880030804
Pr(>|t|),(Intercept),model_300,0.032581753713009635
Pr(>|t|),x,model_300,5.321959114103555e-19
sigma,model.summary,model_301,119.84799145016534
adj.r.sqrd,model.summary,model_301,0.9972056779052542
total.cor,model.summary,model_301,0.998660156405839
Estimate,(Intercept),model_301,81.02108557401898
Estimate,x,model_301,3.4606580878958084
Std. Error,(Intercept),model_301,26.043325241159003
Std. Error,x,model_301,0.03739155974301502
t value,(Intercept),model_301,3.111011548017411
t value,x,model_301,92.55185158576545
Pr(>|t|),(Intercept),model_301,0.004917526866288148
Pr(>|t|),x,model_301,4.330248877511205e-31
sigma,model.summary,model_302,579.8452802999805
adj.r.sqrd,model.summary,model_302,0.8824386236291675
total.cor,model.summary,model_302,0.941985676277132
Estimate,(Intercept),model_302,122.05529067230391
Estimate,x,model_302,2.4348518248566235
Std. Error,(Intercept),model_302,126.00210518073362
Std. Error,x,model_302,0.18090682353285362
t value,(Intercept),model_302,0.9686765986745339
t value,x,model_302,13.459148623072483
Pr(>|t|),(Intercept),model_302,0.3427833618509053
Pr(>|t|),x,model_302,2.1657908787963393e-12
sigma,model.summary,model_303,519.5546563540511
adj.r.sqrd,model.summary,model_303,0.9499991722285913
total.cor,model.summary,model_303,0.975747170148292
Estimate,(Intercept),model_303,115.38060717267508
Estimate,x,model_303,3.465200649653912
Std. Error,(Intercept),model_303,112.90077315658245
Std. Error,x,model_303,0.16209665875712378
t value,(Intercept),model_303,1.0219647212925047
t value,x,model_303,21.377372465437226
Pr(>|t|),(Intercept),model_303,0.31742728050092406
Pr(>|t|),x,model_303,1.1267510524615782e-16
sigma,model.summary,model_304,477.55975321587687
adj.r.sqrd,model.summary,model_304,0.941267541932743
total.cor,model.summary,model_304,0.9714498070850317
Estimate,(Intercept),model_304,173.244253528423
Estimate,x,model_304,2.9258862583636738
Std. Error,(Intercept),model_304,103.77515571681741
Std. Error,x,model_304,0.1489946041411638
t value,(Intercept),model_304,1.6694193550638796
t value,x,model_304,19.63753167592274
Pr(>|t|),(Intercept),model_304,0.10859078030279325
Pr(>|t|),x,model_304,7.201882390307725e-16
sigma,model.summary,model_305,538.0786091207516
adj.r.sqrd,model.summary,model_305,0.9542669885609739
total.cor,model.summary,model_305,0.9778407491530849
Estimate,(Intercept),model_305,118.2746286806234
Estimate,x,model_305,3.760515658077269
Std. Error,(Intercept),model_305,116.92608322492553
Std. Error,x,model_305,0.1678759753578603
t value,(Intercept),model_305,1.0115333159078264
t value,x,model_305,22.40055880575525
Pr(>|t|),(Intercept),model_305,0.3222850105317341
Pr(>|t|),x,model_305,4.030690739189358e-17
sigma,model.summary,model_306,597.9699029097978
adj.r.sqrd,model.summary,model_306,0.8654849023019959
total.cor,model.summary,model_306,0.9333218619744278
Estimate,(Intercept),model_306,172.8116020774124
Estimate,x,model_306,2.325807095367522
Std. Error,(Intercept),model_306,129.9406396174748
Std. Error,x,model_306,0.18656155250189427
t value,(Intercept),model_306,1.3299272851522288
t value,x,model_306,12.466701011956399
Pr(>|t|),(Intercept),model_306,0.1965812700825631
Pr(>|t|),x,model_306,1.0282443215819439e-11
sigma,model.summary,model_307,689.8616506072643
adj.r.sqrd,model.summary,model_307,0.8754660561966527
total.cor,model.summary,model_307,0.9384321874924115
Estimate,(Intercept),model_307,97.60675229804865
Estimate,x,model_307,2.8039448674102423
Std. Error,(Intercept),model_307,149.90898988606284
Std. Error,x,model_307,0.2152310006281786
t value,(Intercept),model_307,0.6511067306385955
t value,x,model_307,13.027606893182574
Pr(>|t|),(Intercept),model_307,0.5214302953135832
Pr(>|t|),x,model_307,4.215782879308141e-12
sigma,model.summary,model_308,143.76293221675965
adj.r.sqrd,model.summary,model_308,0.9949403531427634
total.cor,model.summary,model_308,0.9975726398422398
Estimate,(Intercept),model_308,115.46724166693966
Estimate,x,model_308,3.081625015976355
Std. Error,(Intercept),model_308,31.24011304687244
Std. Error,x,model_308,0.044852819006559755
t value,(Intercept),model_308,3.6961211213830576
t value,x,model_308,68.70526946200785
Pr(>|t|),(Intercept),model_308,0.0011926251862203932
Pr(>|t|),x,model_308,4.0008392545396945e-28
sigma,model.summary,model_309,633.1757220203903
adj.r.sqrd,model.summary,model_309,0.9213666912897848
total.cor,model.summary,model_309,0.9615836308677006
Estimate,(Intercept),model_309,110.73902080255485
Estimate,x,model_309,3.318612030882268
Std. Error,(Intercept),model_309,137.59096889195263
Std. Error,x,model_309,0.19754547031851347
t value,(Intercept),model_309,0.8048422196191956
t value,x,model_309,16.799231212598734
Pr(>|t|),(Intercept),model_309,0.4291525663388138
Pr(>|t|),x,model_309,2.0839185229473536e-14
sigma,model.summary,model_310,656.6413308542417
adj.r.sqrd,model.summary,model_310,0.9032029748309308
total.cor,model.summary,model_310,0.9524894667202233
Estimate,(Intercept),model_310,73.52525069537569
Estimate,x,model_310,3.072598638658043
Std. Error,(Intercept),model_310,142.69011553135144
Std. Error,x,model_310,0.20486654181917371
t value,(Intercept),model_310,0.5152792148326556
t value,x,model_310,14.998050005501067
Pr(>|t|),(Intercept),model_310,0.611275281486017
Pr(>|t|),x,model_310,2.293986383697562e-13
sigma,model.summary,model_311,771.109310077796
adj.r.sqrd,model.summary,model_311,0.844151486820638
total.cor,model.summary,model_311,0.9223042745589864
Estimate,(Intercept),model_311,117.15981192224527
Estimate,x,model_311,2.75351393583237
Std. Error,(Intercept),model_311,167.56434810334122
Std. Error,x,model_311,0.24057958324781942
t value,(Intercept),model_311,0.6991929563082824
t value,x,model_311,11.445335047388431
Pr(>|t|),(Intercept),model_311,0.49144243856499126
Pr(>|t|),x,model_311,5.6493903544439204e-11
sigma,model.summary,model_312,753.2409342758211
adj.r.sqrd,model.summary,model_312,0.7543579100201347
total.cor,model.summary,model_312,0.8744100852018059
Estimate,(Intercept),model_312,55.53920611274189
Estimate,x,model_312,2.0311692911132044
Std. Error,(Intercept),model_312,163.6814968606019
Std. Error,x,model_312,0.23500480111567162
t value,(Intercept),model_312,0.3393126723421978
t value,x,model_312,8.643096998318104
Pr(>|t|),(Intercept),model_312,0.7374529127507256
Pr(>|t|),x,model_312,1.1100921060613361e-8
sigma,model.summary,model_313,535.7074597557555
adj.r.sqrd,model.summary,model_313,0.9098967574344886
total.cor,model.summary,model_313,0.9558509607716319
Estimate,(Intercept),model_313,108.79842207461152
Estimate,x,model_313,2.607330633990158
Std. Error,(Intercept),model_313,116.41082541074984
Std. Error,x,model_313,0.16713619680948363
t value,(Intercept),model_313,0.9346074275371012
t value,x,model_313,15.600035682050489
Pr(>|t|),(Intercept),model_313,0.35970005785013137
Pr(>|t|),x,model_313,1.0029854620909721e-13
sigma,model.summary,model_314,424.88181739474777
adj.r.sqrd,model.summary,model_314,0.9128315279741229
total.cor,model.summary,model_314,0.9573210264283699
Estimate,(Intercept),model_314,208.01428262895652
Estimate,x,model_314,2.105690169530105
Std. Error,(Intercept),model_314,92.3280834795407
Std. Error,x,model_314,0.13255953367764675
t value,(Intercept),model_314,2.252990366414907
t value,x,model_314,15.884864038905286
Pr(>|t|),(Intercept),model_314,0.034099589601408846
Pr(>|t|),x,model_314,6.843893709765248e-14
sigma,model.summary,model_315,518.8877411141705
adj.r.sqrd,model.summary,model_315,0.9272400831631329
total.cor,model.summary,model_315,0.9645059597351742
Estimate,(Intercept),model_315,129.2449160690184
Estimate,x,model_315,2.835833126755717
Std. Error,(Intercept),model_315,112.75585049004182
Std. Error,x,model_315,0.16188858684257784
t value,(Intercept),model_315,1.1462368959775866
t value,x,model_315,17.517189951835896
Pr(>|t|),(Intercept),model_315,0.26348305642560493
Pr(>|t|),x,model_315,8.510593964598345e-15
sigma,model.summary,model_316,378.32626972399396
adj.r.sqrd,model.summary,model_316,0.9447027842734921
total.cor,model.summary,model_316,0.9731427618436893
Estimate,(Intercept),model_316,104.24534171173318
Estimate,x,model_316,2.3929843874026084
Std. Error,(Intercept),model_316,82.2114244091725
Std. Error,x,model_316,0.11803459653822357
t value,(Intercept),model_316,1.2680152723409366
t value,x,model_316,20.273584674199142
Pr(>|t|),(Intercept),model_316,0.21747873391604447
Pr(>|t|),x,model_316,3.5953540757524605e-16
sigma,model.summary,model_317,466.13794661320907
adj.r.sqrd,model.summary,model_317,0.932845853946483
total.cor,model.summary,model_317,0.9672868981669189
Estimate,(Intercept),model_317,153.98356152753232
Estimate,x,model_317,2.659388528295638
Std. Error,(Intercept),model_317,101.29316314776727
Std. Error,x,model_317,0.1454310970786829
t value,(Intercept),model_317,1.520177243383148
t value,x,model_317,18.28624401325133
Pr(>|t|),(Intercept),model_317,0.14209552881133458
Pr(>|t|),x,model_317,3.3759238840561334e-15
sigma,model.summary,model_318,551.7288701254894
adj.r.sqrd,model.summary,model_318,0.930736424748736
total.cor,model.summary,model_318,0.9662413813591672
Estimate,(Intercept),model_318,131.9465800832857
Estimate,x,model_318,3.0960454868566707
Std. Error,(Intercept),model_318,119.89232556800994
Std. Error,x,model_318,0.17213474134709789
t value,(Intercept),model_318,1.1005423362852187
t value,x,model_318,17.986174450477186
Pr(>|t|),(Intercept),model_318,0.28248126103160115
Pr(>|t|),x,model_318,4.822713636396891e-15
sigma,model.summary,model_319,490.3404147060925
adj.r.sqrd,model.summary,model_319,0.861146717680198
total.cor,model.summary,model_319,0.931091977792844
Estimate,(Intercept),model_319,168.38225707819385
Estimate,x,model_319,1.8726673648894991
Std. Error,(Intercept),model_319,106.55243149724002
Std. Error,x,model_319,0.15298206243632734
t value,(Intercept),model_319,1.5802760642074636
t value,x,model_319,12.241091112684678
Pr(>|t|),(Intercept),model_319,0.1276992792982592
