Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Proline betaine,200605_Smp_GBTFate1MT0-IS_B,Proline betaine_13C-2 15N-0,11.03,5008,0,3022,3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_B,Proline betaine_13C-2 15N-0,8.44,6376,0,5709,-6.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_C,Proline betaine_13C-2 15N-0,4.54,4680,0,3848,0.6,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_B,Proline betaine_13C-2 15N-0,4.26,4106,0,3377,5.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_C,Proline betaine_13C-2 15N-0,7.4,6731,0,6588,0,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_A,Proline betaine_13C-2 15N-0,16.87,3543,0,3618,8.7,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_B,Proline betaine_13C-2 15N-0,11.04,4739,0,4066,-3.5,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_B,Proline betaine_13C-2 15N-0,7.29,4778,0,4034,-0.4,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_A,Proline betaine_13C-2 15N-0,15.23,3753,0,2398,-2.7,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_A,Proline betaine_13C-2 15N-0,9.38,4396,0,3301,-3.3,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_B,Proline betaine_13C-2 15N-0,13.81,5275,0,5152,-0.9,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_A,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_B,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_C,Proline betaine_13C-2 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_1,Proline betaine_13C-1 15N-0,7.34,31799616,125512,1621420,-3.5,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_2,Proline betaine_13C-1 15N-0,7.37,42452016,0,2150357,-4.5,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_1,Proline betaine_13C-1 15N-0,7.35,33732592,0,1839642,-3.4,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_2,Proline betaine_13C-1 15N-0,7.34,43053432,0,2280116,-4,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_1,Proline betaine_13C-1 15N-0,7.1,0,0,0,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_2,Proline betaine_13C-1 15N-0,7.01,0,0,0,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_1,Proline betaine_13C-1 15N-0,7.4,540335,0,48835,-3.5,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_2,Proline betaine_13C-1 15N-0,7.37,560209,0,44578,-3.8,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_1,Proline betaine_13C-1 15N-0,7.35,468169,0,30525,-2.9,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_2,Proline betaine_13C-1 15N-0,7.29,670741,0,37180,-4.2,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full1,Proline betaine_13C-1 15N-0,7.38,696138,0,45565,-2.7,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full2,Proline betaine_13C-1 15N-0,7.35,714487,0,41040,-2.1,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full3,Proline betaine_13C-1 15N-0,7.46,870192,0,48172,-3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full4,Proline betaine_13C-1 15N-0,7.35,910939,0,48916,-4.6,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full5,Proline betaine_13C-1 15N-0,7.35,934812,0,53051,-4,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full6pos,Proline betaine_13C-1 15N-0,7.42,431335,0,29316,-4.4,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half1,Proline betaine_13C-1 15N-0,7.38,362104,0,20966,-2.3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half2,Proline betaine_13C-1 15N-0,7.43,351116,0,19902,-2.8,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half3,Proline betaine_13C-1 15N-0,7.43,440770,0,23518,-3.3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half4,Proline betaine_13C-1 15N-0,7.4,425946,0,27967,-4.4,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half5,Proline betaine_13C-1 15N-0,7.37,477582,0,28611,-3.6,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half6pos,Proline betaine_13C-1 15N-0,7.33,237203,0,14872,-4.2,Proline betaine
Proline betaine,200605_Poo_QC2_1,Proline betaine_13C-1 15N-0,7.37,5917333,0,321561,-2.8,Proline betaine
Proline betaine,200605_Poo_QC2_2,Proline betaine_13C-1 15N-0,7.37,5842811,0,305421,-2.6,Proline betaine
Proline betaine,200605_Poo_QC2_3,Proline betaine_13C-1 15N-0,7.34,6520419,0,318359,-3.5,Proline betaine
Proline betaine,200605_Poo_QC2_4,Proline betaine_13C-1 15N-0,7.37,6890044,0,361614,-4.5,Proline betaine
Proline betaine,200605_Poo_QC2_5,Proline betaine_13C-1 15N-0,7.37,7008649,0,378656,-4,Proline betaine
Proline betaine,200605_Blk_GBTFate1MBlk-IS_A,Proline betaine_13C-1 15N-0,7.16,3836,0,3603,-0.8,Proline betaine
Proline betaine,200605_Blk_GBTFate1MBlk-IS_B,Proline betaine_13C-1 15N-0,0.52,3395,0,2951,-0.5,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_A,Proline betaine_13C-1 15N-0,7.35,1242933,0,70058,-4.9,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_B,Proline betaine_13C-1 15N-0,7.4,1112221,0,58818,-3.9,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_C,Proline betaine_13C-1 15N-0,7.35,1851568,0,103298,-5.1,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_A,Proline betaine_13C-1 15N-0,7.38,814233,0,50033,-5,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_B,Proline betaine_13C-1 15N-0,7.42,562075,0,31979,-2,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_C,Proline betaine_13C-1 15N-0,7.31,527381,0,31689,-4.6,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_A,Proline betaine_13C-1 15N-0,7.48,998844,0,57033,-3.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_B,Proline betaine_13C-1 15N-0,7.37,944583,0,61478,-2.6,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_C,Proline betaine_13C-1 15N-0,7.38,1413552,0,84630,-3.5,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_A,Proline betaine_13C-1 15N-0,7.49,613964,0,36368,-3.1,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_B,Proline betaine_13C-1 15N-0,7.4,1129857,0,67206,-2.8,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_C,Proline betaine_13C-1 15N-0,7.38,880921,0,51857,-3.7,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_A,Proline betaine_13C-1 15N-0,7.42,1168832,0,66759,-3.7,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_B,Proline betaine_13C-1 15N-0,7.4,333035,0,27042,-3.6,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_C,Proline betaine_13C-1 15N-0,7.34,458143,0,34422,-4.7,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_A,Proline betaine_13C-1 15N-0,7.35,547378,0,31497,-5,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_B,Proline betaine_13C-1 15N-0,7.4,1027806,0,59622,-3.4,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_C,Proline betaine_13C-1 15N-0,7.42,1156856,0,63017,-3.8,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_A,Proline betaine_13C-1 15N-0,7.4,1456604,0,89488,-2.4,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_B,Proline betaine_13C-1 15N-0,7.4,2080420,0,119616,-3.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_C,Proline betaine_13C-1 15N-0,7.45,2006327,0,104840,-3.6,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_A,Proline betaine_13C-1 15N-0,7.4,1638304,0,81692,-4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_B,Proline betaine_13C-1 15N-0,7.46,1655672,0,93519,-3.3,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_C,Proline betaine_13C-1 15N-0,7.38,1214017,0,67047,-3.6,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_A,Proline betaine_13C-1 15N-0,7.38,323850,0,21091,-3.8,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_B,Proline betaine_13C-1 15N-0,7.43,430692,0,27542,-4.4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_C,Proline betaine_13C-1 15N-0,7.43,433987,0,25586,-3.5,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_A,Proline betaine_13C-1 15N-0,7.43,284744,0,17101,-3,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_B,Proline betaine_13C-1 15N-0,7.4,319644,0,21537,-3,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_C,Proline betaine_13C-1 15N-0,7.38,397500,0,23118,-4.4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_A,Proline betaine_13C-1 15N-0,7.37,340067,0,22903,-3.5,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_B,Proline betaine_13C-1 15N-0,7.37,306867,0,18740,-4.8,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_C,Proline betaine_13C-1 15N-0,7.35,344994,0,22698,-2.2,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_A,Proline betaine_13C-1 15N-0,7.4,359978,0,21545,-3.2,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_B,Proline betaine_13C-1 15N-0,7.35,557821,0,32441,-4.6,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_C,Proline betaine_13C-1 15N-0,7.42,297535,0,18643,-3.4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_A,Proline betaine_13C-1 15N-0,7.43,354331,0,28400,-3.4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_B,Proline betaine_13C-1 15N-0,7.43,272144,0,17565,-4.8,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_C,Proline betaine_13C-1 15N-0,7.41,320434,0,17822,-4,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_1,Proline betaine_13C-1 15N-1,7.46,20537,0,6598,0.8,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_2,Proline betaine_13C-1 15N-1,7.23,11183,0,10552,-2.8,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_1,Proline betaine_13C-1 15N-1,7.38,48177,0,14284,-0.5,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_2,Proline betaine_13C-1 15N-1,7.26,23492,0,10075,-0.2,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_1,Proline betaine_13C-1 15N-1,8.7,92426,0,54568,0.6,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_2,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_1,Proline betaine_13C-1 15N-1,8.77,95370,0,69515,2,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_2,Proline betaine_13C-1 15N-1,9.97,494981,0,306813,1.7,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_1,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_2,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full1,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full2,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full3,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full4,Proline betaine_13C-1 15N-1,5.03,4884,0,4285,0.9,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full5,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full6pos,Proline betaine_13C-1 15N-1,5.14,1330,0,1595,0.3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half1,Proline betaine_13C-1 15N-1,3.57,4878,0,3433,2.6,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half2,Proline betaine_13C-1 15N-1,14.34,5033,0,4226,1.7,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half3,Proline betaine_13C-1 15N-1,18.8,4257,0,4002,0.8,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half4,Proline betaine_13C-1 15N-1,2.3,6122,0,3351,2.6,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half5,Proline betaine_13C-1 15N-1,1.99,4078,0,3690,1.1,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half6pos,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_QC2_1,Proline betaine_13C-1 15N-1,10.37,185780,0,171771,3.3,Proline betaine
Proline betaine,200605_Poo_QC2_2,Proline betaine_13C-1 15N-1,10.46,405801,0,215609,-0.5,Proline betaine
Proline betaine,200605_Poo_QC2_3,Proline betaine_13C-1 15N-1,10.46,523768,0,395681,0.5,Proline betaine
Proline betaine,200605_Poo_QC2_4,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_QC2_5,Proline betaine_13C-1 15N-1,10.67,131306,0,128591,-0.2,Proline betaine
Proline betaine,200605_Blk_GBTFate1MBlk-IS_A,Proline betaine_13C-1 15N-1,5.11,3975,0,3478,1.4,Proline betaine
Proline betaine,200605_Blk_GBTFate1MBlk-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT0-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT12-IS_C,Proline betaine_13C-1 15N-1,15.58,4292,0,3472,1.8,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_A,Proline betaine_13C-1 15N-1,19.77,4165,0,2463,3.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_B,Proline betaine_13C-1 15N-1,10.45,8782,0,5314,2.2,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT36-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_A,Proline betaine_13C-1 15N-1,10.51,6857,0,6838,-0.6,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_B,Proline betaine_13C-1 15N-1,4.42,4667,0,4502,8.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT4-IS_C,Proline betaine_13C-1 15N-1,10.51,6373,0,6701,3.4,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT50-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MT8-IS_C,Proline betaine_13C-1 15N-1,10.49,5863,0,6016,0.3,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate1MTlong-IS_C,Proline betaine_13C-1 15N-1,2.22,5123,0,3535,3.4,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_B,Proline betaine_13C-1 15N-1,10.45,7732,0,7626,4.3,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT0-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT12-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT24-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_A,Proline betaine_13C-1 15N-1,4.18,7903,0,5583,2.1,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT48-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_A,Proline betaine_13C-1 15N-1,20.53,4232,0,4323,0.2,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MT5-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_A,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_B,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Smp_GBTFate2MTlong-IS_C,Proline betaine_13C-1 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_1,Proline betaine_13C-2 15N-1,10.44,42373,0,28191,-0.6,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InH2O_2,Proline betaine_13C-2 15N-1,0.62,6212,0,4907,-6.8,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_1,Proline betaine_13C-2 15N-1,10.49,103677,0,36164,0.3,Proline betaine
Proline betaine,200605_Std_4uMStdsMix1InMatrix_2,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_1,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InH2O_2,Proline betaine_13C-2 15N-1,11.37,31214,0,20214,0.9,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_1,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Std_4uMStdsMix2InMatrix_2,Proline betaine_13C-2 15N-1,0.23,6407,0,4702,-2.7,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_1,Proline betaine_13C-2 15N-1,5.51,5678,0,3842,-5.7,Proline betaine
Proline betaine,200605_Std_H2OinMatrix_2,Proline betaine_13C-2 15N-1,0.68,5144,0,4436,-7.7,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full1,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full2,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full3,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full4,Proline betaine_13C-2 15N-1,1.29,6467,0,5924,-1.3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full5,Proline betaine_13C-2 15N-1,9.52,4957,0,4783,-0.2,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Full6pos,Proline betaine_13C-2 15N-1,9.09,1862,0,1871,-4.3,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half1,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half2,Proline betaine_13C-2 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Proline betaine
Proline betaine,200605_Poo_TruePooGBT_Half3,Proline betaine_13C-2 15N-1,1.01,7297,0,5412,-2.9,Proline betaine
