"","time","file","sample","incubation_start_time","incubation_time","fate","lat","lon","depth","population","replicate","flag","red","orange","abundance","scatter","cell_diameter","carbon_content","count","biomass"
"32","2019-04-17T15:34:00","AB_013.fcs","GBT F1 T50 B","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"picoeuk","B",0,3.729074,0.014546,28.7630104083267,0.807777,1.48555914451303,0.415391782560814,2874,11.9479181653301
"33","2019-04-17T15:34:00","AB_013.fcs","GBT F1 T50 B","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"prochloro","B",0,0.069157,0.001444,0.0400320256204964,0.005393,0.463134413187898,0.0205354238139189,4,0.000822074612246553
"34","2019-04-17T15:34:00","AB_013.fcs","GBT F1 T50 B","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"synecho","B",0,0.776705,0.148442,8.51681345076061,0.118542,0.915960586978294,0.119295434475467,851,1.01601696095499
"35","2019-04-17T15:34:00","AB_013.fcs","GBT F1 T50 B","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"unknown","B",0,0.004173,0.001475,1121.44715772618,0.007309,0.596022875385682,0.0393693299954072,112055,44.1506232249335
"36","2019-04-17T15:34:00","AB_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"beads","A",0,1,1,3.81961803819618,1,2.05425773652713,0.958585574160386,382,3.66143075021765
"37","2019-04-17T15:34:00","AB_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"picoeuk","A",0,3.715868,0.014177,25.0974902509749,0.858354,1.51106496137857,0.434042572732695,2510,10.8933792376669
"38","2019-04-17T15:34:00","AB_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"prochloro","A",0,0.070915,0.001464,0.14998500149985,0.0055,0.464982217688018,0.0207475281369421,15,0.00311181803873744
"39","2019-04-17T15:34:00","AB_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"synecho","A",0,0.721676,0.148975,8.1991800819918,0.112798,0.905587796654148,0.115840562822415,820,0.949797635380265
"40","2019-04-17T15:34:00","AB_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"unknown","A",0,0.004501,0.001434,1039.32606739326,0.008981,0.623356630602339,0.0441977043800974,103943,45.9358262811765
"41","2019-04-17T15:34:00","AB_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"beads","B",0,1,1,3.80304243394716,1,2.05425773652713,0.958585574160386,380,3.64554161510155
"42","2019-04-17T15:34:00","AB_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"picoeuk","B",0,4.439374,0.049912,14.6717373899119,0.85072,1.50783667204472,0.431652599295222,1466,6.33309358053238
"43","2019-04-17T15:34:00","AB_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"prochloro","B",0,0.101313,0.002683,0.0600480384307446,0.005543,0.46572279881786,0.0208329510276831,6,0.00125097784393614
"44","2019-04-17T15:34:00","AB_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"synecho","B",0,1.082661,0.230492,4.96397117694155,0.103797,0.888353521139676,0.110238526912772,496,0.547220870183496
"45","2019-04-17T15:34:00","AB_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"unknown","B",0,0.006237,0.002027,800.540432345877,0.011583,0.659093713673215,0.0510345339451315,79990,40.8552078690059
"46","2019-04-17T15:34:00","AB_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"beads","C",0,1,1,4.39307515260682,1,2.05425773652713,0.958585574160386,439,4.21113846749134
"47","2019-04-17T15:34:00","AB_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"picoeuk","C",0,4.52112,0.041689,13.5995196637646,0.867296,1.51593415732872,0.437660273702954,1359,5.95196949827194
"48","2019-04-17T15:34:00","AB_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"prochloro","C",0,0.102586,0.001521,0.0600420294205944,0.006087,0.475103358499021,0.0219328521817667,6,0.00131689295597518
"49","2019-04-17T15:34:00","AB_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"synecho","C",0,1.139237,0.246298,4.64325027519263,0.10118,0.882956480562705,0.108518761038446,464,0.503879767055328
"50","2019-04-17T15:34:00","AB_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"unknown","C",0,0.006138,0.001784,1101.93135194636,0.010868,0.649949259366963,0.0492276504796596,110116,54.2454914461943
"51","2019-04-17T15:34:00","AB_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"beads","B",0,1,1,4.00280196137296,1,2.05425773652713,0.958585574160386,400,3.83702821639302
"52","2019-04-17T15:34:00","AB_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"picoeuk","B",0,4.34365,0.033259,14.6102271590113,0.96032,1.56108183044913,0.472083473347717,1460,6.89724678362521
"53","2019-04-17T15:34:00","AB_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"prochloro","B",0,0.074512,0.001352,0.0300210147102972,0.005216,0.459825678195285,0.0201590805808645,3,0.0006051960546642
"54","2019-04-17T15:34:00","AB_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"synecho","B",0,1.016978,0.215829,4.80336235364755,0.125643,0.928933211752088,0.123703468866036,480,0.594192585366729
"55","2019-04-17T15:34:00","AB_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"unknown","B",0,0.004835,0.001668,1001.97137996598,0.009073,0.62437314421014,0.0443841636332136,100127,44.4716616842067
"56","2019-04-17T15:34:00","AB_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"beads","C",0,1,1,3.75924815036993,1,2.05425773652713,0.958585574160386,376,3.60356104663372
"57","2019-04-17T15:34:00","AB_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"picoeuk","C",0,4.375233,0.028348,13.5872825434913,0.992117,1.57669389847937,0.484359997400562,1359,6.58113613744615
"58","2019-04-17T15:34:00","AB_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"prochloro","C",0,0.073152,0.001665,0.0399920015996801,0.004034,0.435293918951527,0.0175000226948854,4,0.000699860935608294
"59","2019-04-17T15:34:00","AB_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"synecho","C",0,0.933101,0.20754,4.95900819836033,0.139388,0.951346989128499,0.131551615400346,496,0.652365539277861
"60","2019-04-17T15:34:00","AB_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"unknown","C",0,0.004779,0.001601,1074.7050589882,0.010029,0.638324657126917,0.0469881083678761,107492,50.4983577752423
"61","2019-04-17T15:34:00","AB_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"beads","B",0,1,1,3.78172334236132,1,2.05425773652713,0.958585574160386,377,3.62510544145316
"62","2019-04-17T15:34:00","AB_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"picoeuk","B",0,4.178084,0.021734,13.6021667168221,0.869864,1.51756479372781,0.43887499901943,1356,5.96965090450744
"63","2019-04-17T15:34:00","AB_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"prochloro","B",0,0.06698,0.002544,0.0200621927976728,0.004003,0.434601988205767,0.0174284408143392,2,0.000349652739780102
"64","2019-04-17T15:34:00","AB_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"synecho","B",0,1.048555,0.216112,4.4638378974822,0.115387,0.910355192780276,0.11742105110656,445,0.524148537891656
"65","2019-04-17T15:34:00","AB_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"unknown","B",0,0.004017,0.001489,915.146955562243,0.009397,0.629501235585631,0.0453306516375744,91231,41.4842078397788
"66","2019-04-17T15:34:00","AB_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"beads","A",0,1,1,4.13793103448276,1,2.05425773652713,0.958585574160386,414,3.96656099652574
"67","2019-04-17T15:34:00","AB_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"picoeuk","A",0,4.214339,0.019596,13.4632683658171,0.835742,1.49981201853797,0.425751829021541,1347,5.73201113135448
"68","2019-04-17T15:34:00","AB_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"prochloro","A",0,0.080227,0.001119,0.0199900049975013,0.004523,0.446135905231947,0.0186468701718613,2,0.000372751027923264
"69","2019-04-17T15:34:00","AB_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"synecho","A",0,1.042964,0.210616,4.98750624687656,0.108446,0.896918946297738,0.113001609349862,499,0.563596232539542
"70","2019-04-17T15:34:00","AB_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"unknown","A",0,0.004517,0.001568,872.413793103448,0.011183,0.653695881528097,0.0499632598103449,87285,43.5886370069561
"71","2019-04-17T15:34:00","AB_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"beads","C",0,1,1,4.31431431431431,1,2.05425773652713,0.958585574160386,431,4.13563946409536
"72","2019-04-17T15:34:00","AB_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"picoeuk","C",0,4.231423,0.022749,14.8648648648649,0.968855,1.56625311381366,0.476128533204215,1485,7.07758630438698
"73","2019-04-17T15:34:00","AB_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"prochloro","C",0,0.122192,0.001368,0.04004004004004,0.004449,0.444368722512771,0.0184568491320789,4,0.000739012978261417
"74","2019-04-17T15:34:00","AB_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"synecho","C",0,0.949436,0.215851,5.16516516516517,0.121916,0.922418627758802,0.121477604649835,516,0.627451891885034
"75","2019-04-17T15:34:00","AB_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"unknown","C",0,0.004749,0.001497,1121.9019019019,0.01222,0.666731706403523,0.0525745792755562,112078,58.9835204809388
"76","2019-04-17T15:34:00","AB_sybr_002.fcs","GBT F1 T0 A","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"bacteria","A",0,0.051005,0.023529,368.160527826418,0.00428796992501216,0.440852637926434,0.0180825071476213,36886.0032829288,6.65726537589323
"77","2019-04-17T15:34:00","AB_sybr_004.fcs","GBT F1 T12 B","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"bacteria","B",0,0.058398,0.026652,368.157823909573,0.00527196664852363,0.460923969341871,0.0202836183369279,36885.7323775001,7.46757278793568
"78","2019-04-17T15:34:00","AB_sybr_005.fcs","GBT F1 T12 A","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"bacteria","A",0,0.053206,0.024916,396.813990568885,0.00507900634867794,0.457269154186123,0.0198712419751897,39756.7937150966,7.88518682573495
"79","2019-04-17T15:34:00","AB_sybr_006.fcs","GBT F1 T4 C","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"bacteria","C",0,0.044682,0.021992,363.681852928865,0.00371879450460234,0.427770629532748,0.0167303073805933,36557.2998564095,6.08450918824364
"80","2019-04-17T15:34:00","AB_sybr_007.fcs","GBT F1 T8 A","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"bacteria","A",0,0.056106,0.025422,371.435733862133,0.00415497706886013,0.43806371755086,0.0177888069702615,37336.7199678216,6.6073985715309
"81","2019-04-17T15:34:00","AB_sybr_011.fcs","GBT F1 T50 C","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"bacteria","C",0,0.047236,0.023372,634.670016907154,0.00389497582754227,0.432198962395992,0.0171808167890065,63403.5346890247,10.9041492819575
"82","2019-04-17T15:34:00","AB_sybr_013.fcs","GBT F1 T50 B","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"bacteria","B",0,0.057952,0.02616,677.451222347193,0.00408192253023707,0.436328955435219,0.0176076631459772,67677.3771124846,11.9283329209199
"83","2019-04-17T15:34:00","AB_sybr_014.fcs","GBT F1 T50 A","2019-04-19T18:50:00",50,"F1",41.61848333,-157.9301167,15,"bacteria","A",0,0.0462,0.02317,567.330747657894,0.00429868249211321,0.44120406403299,0.0181196572468636,56676.3416910236,10.2798386931679
"84","2019-04-17T15:34:00","AB_sybr_016.fcs","GBT F1 T0 B","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"bacteria","B",0,0.043027,0.020765,363.489399227778,0.0037777084239924,0.429467425444232,0.0169020892431044,36530.6846223917,6.1437302646703
"85","2019-04-17T15:34:00","AB_sybr_017.fcs","GBT F1 T0 C","2019-04-17T18:50:00",0,"F1",41.61848333,-157.9301167,15,"bacteria","C",0,0.045866,0.0212,348.44205503469,0.00370058885478912,0.427430479731792,0.0166960722443076,35018.4265309863,5.81761372381418
"86","2019-04-17T15:34:00","AB_sybr_018.fcs","GBT F1 T8 B","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"bacteria","B",0,0.053437,0.024727,362.244528083486,0.00430992491525139,0.441553837204491,0.0181567682708889,36405.5750723904,6.57718995380936
"87","2019-04-17T15:34:00","AB_sybr_019.fcs","GBT F1 T12 C","2019-04-18T05:15:00",12.5,"F1",41.61848333,-157.9301167,15,"bacteria","C",0,0.052924,0.024702,375.0900079984,0.00448204776564647,0.445072805484673,0.0185325025570464,37696.5458038392,6.95135653235291
"88","2019-04-17T15:34:00","AB_sybr_020.fcs","GBT F1 T4 B","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"bacteria","B",0,0.051028,0.022962,358.09951061886,0.00392399557409831,0.4328827736583,0.0172511185526905,35989.0008171954,6.17761711134641
"89","2019-04-17T15:34:00","AB_sybr_021.fcs","GBT F1 T4 A","2019-04-17T21:16:00",4.5,"F1",41.61848333,-157.9301167,15,"bacteria","A",0,0.049115,0.023341,360.178367037679,0.00405297391486217,0.435637638798141,0.0175357684487034,36028.6420547791,6.31600444460485
"90","2019-04-17T15:34:00","AB_sybr_022.fcs","GBT F1 T8 C","2019-04-18T01:27:00",9,"F1",41.61848333,-157.9301167,15,"bacteria","C",0,0.057744,0.026027,377.755535092606,0.00438899364032508,0.44330935322849,0.0183436323940148,37786.8861753134,6.92940867054312
"91","2019-04-20T15:30:00","AB_001.fcs","GBT F2 T0 B","2019-04-20T17:08:00",0,"F2",37.0034,-158.0031333,15,"beads","B",0,1,1,3.59317297135443,1,2.05425773652713,0.958585574160386,360,3.44436377580336
"92","2019-04-20T15:30:00","AB_001.fcs","GBT F2 T0 B","2019-04-20T17:08:00",0,"F2",37.0034,-158.0031333,15,"picoeuk","B",0,2.445654,0.009742,28.9549855274978,0.618862,1.38069919250346,0.343903835739791,2901,9.95773058669661
"93","2019-04-20T15:30:00","AB_001.fcs","GBT F2 T0 B","2019-04-20T17:08:00",0,"F2",37.0034,-158.0031333,15,"prochloro","B",0,0.079154,0.001549,35.4127158399042,0.017608,0.596824426244532,0.0395062785541427,3548,1.39902461632996
"94","2019-04-20T15:30:00","AB_001.fcs","GBT F2 T0 B","2019-04-20T17:08:00",0,"F2",37.0034,-158.0031333,15,"synecho","B",0,0.849724,0.200982,38.3371593971454,0.084537,0.847003381721067,0.0974821675166024,3841,3.73718939446322
"95","2019-04-20T15:30:00","AB_001.fcs","GBT F2 T0 B","2019-04-20T17:08:00",0,"F2",37.0034,-158.0031333,15,"unknown","B",0,0.002646,0.001279,1353.57820141731,0.006158,0.574171452693997,0.0357526701673121,135615,48.3940349809365
"96","2019-04-20T15:30:00","AB_003.fcs","GBT F2 T12 A","2019-04-21T04:34:00",13,"F2",37.0034,-158.0031333,15,"beads","A",0,1,1,3.3033033033033,1,2.05425773652713,0.958585574160386,330,3.1664988936229
"97","2019-04-20T15:30:00","AB_003.fcs","GBT F2 T12 A","2019-04-21T04:34:00",13,"F2",37.0034,-158.0031333,15,"picoeuk","A",0,2.289891,0.008072,24.8448448448448,0.738083,1.44868021587065,0.389303757794503,2482,9.67219145991948
"98","2019-04-20T15:30:00","AB_003.fcs","GBT F2 T12 A","2019-04-21T04:34:00",13,"F2",37.0034,-158.0031333,15,"prochloro","A",0,0.059237,0.001565,34.9049049049049,0.030555,0.673359205425658,0.053933464772352,3487,1.88254245907099
"99","2019-04-20T15:30:00","AB_003.fcs","GBT F2 T12 A","2019-04-21T04:34:00",13,"F2",37.0034,-158.0031333,15,"synecho","A",0,0.672879,0.168252,36.5465465465465,0.134978,0.944636798047583,0.129170940543072,3651,4.72075179101858
"100","2019-04-20T15:30:00","AB_003.fcs","GBT F2 T12 A","2019-04-21T04:34:00",13,"F2",37.0034,-158.0031333,15,"unknown","A",0,0.002716,0.001266,1290.26026026026,0.00627,0.576502608172539,0.0361284357761496,128897,46.6150849473309
"101","2019-04-20T15:30:00","AB_008.fcs","GBT F2 T5 B","2019-04-20T22:26:00",6,"F2",37.0034,-158.0031333,15,"beads","B",0,1,1,3.63108932679804,1,2.05425773652713,0.958585574160386,363,3.48070984715635
"102","2019-04-20T15:30:00","AB_008.fcs","GBT F2 T5 B","2019-04-20T22:26:00",6,"F2",37.0034,-158.0031333,15,"picoeuk","B",0,2.483101,0.019924,25.2275682704811,0.689101,1.42201358800592,0.371085064383175,2522,9.36157379588244
"103","2019-04-20T15:30:00","AB_008.fcs","GBT F2 T5 B","2019-04-20T22:26:00",6,"F2",37.0034,-158.0031333,15,"prochloro","B",0,0.066979,0.003131,37.5412623787136,0.025573,0.647745576291586,0.0487981843737564,3753,1.83194544318003
"104","2019-04-20T15:30:00","AB_008.fcs","GBT F2 T5 B","2019-04-20T22:26:00",6,"F2",37.0034,-158.0031333,15,"synecho","B",0,0.817864,0.20124,36.7310193057917,0.111604,0.903211421757801,0.115058362744885,3672,4.22621094327516
"105","2019-04-20T15:30:00","AB_008.fcs","GBT F2 T5 B","2019-04-20T22:26:00",6,"F2",37.0034,-158.0031333,15,"unknown","B",0,0.00425,0.001571,1373.9421826548,0.007658,0.601870584684262,0.0403737121466213,137353,55.4711461886053
"106","2019-04-20T15:30:00","AB_009.fcs","GBT F2 T24 A","2019-04-21T16:43:00",25,"F2",37.0034,-158.0031333,15,"beads","A",0,1,1,3.39611300340613,1,2.05425773652713,0.958585574160386,339,3.25546493328362
