Experiment,Timepoint,Incubation time (hr),Metabolite,Isotopologue,C.lab,N.lab,iso.mz,ionization,nM.in.Sample.ave,nM.in.sample.sd,MID.mean,MID.sd
Fate2,96,100,L-Histidine,L-Histidine_13C-0 15N-1,0,1,157.074338,pos,2.7461696566109193e-4,3.1370144640955304e-4,0.004390618106446972,0.0051896783477703426
Fate1,0,0.5,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.002645325973164746,NA,0.04081469665348911,NA
Fate1,12,12.5,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.0023879814472583583,NA,0.047286647997822076,0.009540045714912881
Fate1,36,36,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.002942305136677081,5.550396467869014e-4,0.049768696585671235,0.008929035079979974
Fate1,50,50,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.002963551694761414,NA,0.049097195590227044,NA
Fate1,8,9,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.0053821730065215356,0.003828968856704676,0.05366659641922668,0.010732758309365835
Fate1,96,98,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.002572705118010161,0.0013837515189300401,0.04072535031632167,0.012440620072230155
Fate2,0,0.3,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.003944240210589034,1.8001579284328297e-4,0.05912452428575506,0.006071069769154333
Fate2,12,13,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.007080614208705771,0.005324443668655696,0.05262710357844114,0.013607969062233476
Fate2,24,25,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.002814498389561603,6.814096841981677e-4,0.05385815750371342,0.005570409648491353
Fate2,48,51,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.003341978649008462,3.087882595881374e-4,0.06590317874383099,0.007991290974692226
Fate2,96,100,L-Histidine,L-Histidine_13C-1 15N-0,1,0,157.080656,pos,0.004255143564925016,1.0553734086302291e-4,0.06369303638560313,0.009342477944466701
Fate1,0,0.5,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.05015445659767818,0.04860447728237033,0.965554432592334,0.05966147284561607
Fate1,12,12.5,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.03692576148764598,0.015147388026749276,0.8897599807888267,0.020234161149016335
Fate1,36,36,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.08053808686185855,0.02062210086769078,0.8797205678881579,0.07594421385820437
Fate1,4,4.5,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.02300650988446624,NA,0.9598284061996823,NA
Fate1,50,50,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.059629808540962184,0.024608179634129007,0.8647375694254178,0.09746322942919265
Fate1,8,9,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.11468051704658816,0.02059034635185008,0.9724409283095113,0.038974412951101475
Fate1,96,98,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.13316348520655755,0.027077721369722533,0.9546937369436477,0.008725378279241228
Fate2,0,0.3,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.06287889053792826,0.00918575412660685,0.8984248973268287,4.839477299852331e-4
Fate2,12,13,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.08546533628251049,0.017325233529244536,0.8973974888571671,0.07896790706242378
Fate2,24,25,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.040405209852714515,0.017715991316205614,0.9338728799207586,0.07893432956899768
Fate2,48,51,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.039528773290735994,0.028271546411930377,0.9068908492674344,0.061855864175097384
Fate2,5,6,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.045119654885128944,0.026160556786580018,0.886100020576386,0.14876672059796445
Fate2,96,100,L-Isoleucine,L-Isoleucine_13C-0 15N-0,0,0,132.102454,pos,0.059201095484363225,0.03664972354746729,0.8976781285251445,0.12166204062270401
Fate1,0,0.5,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0,0,0.03444556740766599,0.05966147284561608
Fate1,12,12.5,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.004712030195259983,0.002265185400553477,0.1102400192111733,0.020234161149016328
Fate1,36,36,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.012505634235835363,0.009251605533631798,0.12027943211184215,0.07594421385820435
Fate1,4,4.5,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,9.628889537673255e-4,NA,0.04017159380031769,NA
Fate1,50,50,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.008154148970431183,0.003790608074772763,0.13526243057458215,0.09746322942919271
Fate1,8,9,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.0037695050408687565,0.005330885152230343,0.027559071690488664,0.03897441295110149
Fate1,96,98,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.006408650863235992,0.002281949863946209,0.04530626305635233,0.008725378279241204
Fate2,0,0.3,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.0071062866724960864,0.0010008346313335693,0.10157510267317121,4.839477299852528e-4
Fate2,12,13,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.010950955590213132,0.010701663792965553,0.10260251114283286,0.07896790706242383
Fate2,24,25,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.0037711567747853838,0.0018167918162818855,0.06612712007924132,0.07893432956899767
Fate2,48,51,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.005225602495804043,0.005955138118955739,0.09310915073256563,0.06185586417509744
Fate2,5,6,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.005639829832088406,0.00612529636350906,0.11389997942361393,0.14876672059796445
Fate2,96,100,L-Isoleucine,L-Isoleucine_13C-1 15N-0,1,0,133.105808,pos,0.004567043040216737,0.00446495623524202,0.10232187147485546,0.121662040622704
Fate1,0,0.5,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.131700223294447,0.05443359571066144,0.9727331505644728,0.02312237687869464
Fate1,12,12.5,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.05181865927644981,0.03603436895653991,0.9326664315663689,0.014261015347549385
Fate1,36,36,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.09480316225065727,0.06871565476787726,0.9181103249933544,0.056443571133196445
Fate1,4,4.5,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.055319006493566913,0.03483568495951819,0.9746507552914913,0.002435860135371227
Fate1,50,50,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.08252599640449727,0.035640833284649745,0.9509125187760153,0.044251097693497624
Fate1,8,9,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.06941555648340904,0.03433650007645219,0.9699908847916473,0.02564631218394844
Fate1,96,98,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.15541542052503057,0.02348102014120502,0.9358394744110906,0.015215880828381725
Fate2,0,0.3,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.202846184381227,0.04089706154845285,0.9503621631813672,0.007657181004740623
Fate2,12,13,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.03930671211624396,0.012461342999627723,0.9687902982724523,0.02084724949307289
Fate2,24,25,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.0365746491842147,0.006293913977601896,0.9816857325209823,0.03132349840909208
Fate2,48,51,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.031488457400386395,0.006010689016069375,0.9636514855261553,0.021592474058989303
Fate2,5,6,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.051276724387840734,0.0426737093814787,0.9757779280172292,0.04163901279354221
Fate2,96,100,L-Leucine,L-Leucine_13C-0 15N-0,0,0,132.102454,pos,0.03845360801505057,0.014601584966871136,0.9168062469557435,0.09419949236819215
Fate1,0,0.5,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,8.873977224538472e-5,7.819350558140433e-5,6.110575163191408e-4,3.1738777266453736e-4
Fate1,12,12.5,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,0,0,0,0
Fate1,36,36,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,7.408742003926026e-6,1.2832317570969537e-5,1.1398157699658427e-4,1.9742188248490794e-4
Fate1,4,4.5,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.790907201317348e-5,1.6192287183276885e-5,4.997682230026663e-4,4.407643102844134e-4
Fate1,50,50,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.1150936452953701e-5,1.0107829977572286e-5,1.8619288865685135e-4,1.9533037531510247e-4
Fate1,8,9,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.3108599477355164e-5,2.2704760310849976e-5,2.8174311698726475e-4,4.879933933047646e-4
Fate1,96,98,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.705495962754288e-5,2.9540056595940243e-005,9.528803792710105e-5,1.650437230432892e-4
Fate2,0,0.3,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.752380164771957e-4,1.132414619655457e-4,8.131422060320827e-4,4.431332914459934e-4
Fate2,12,13,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,0,0,0,0
Fate2,24,25,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,9.386651593760005e-6,8.30032004296043e-6,2.763519068807019e-4,2.4365621571766503e-4
Fate2,48,51,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.2432921298264638e-5,1.1100466317761156e-5,3.727803226999287e-4,3.556966938407291e-4
Fate2,5,6,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,2.8792542908239176e-5,4.485357748622539e-5,3.732277847803759e-4,3.779195495289205e-4
Fate2,96,100,L-Leucine,L-Leucine_13C-0 15N-1,0,1,133.09949,pos,1.2052395686644202e-4,8.072249653120747e-5,0.003361833233507867,0.002616869355131802
Fate1,0,0.5,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.004319021472324393,0.005136569492224084,0.026655791919208065,0.022831834950123985
Fate1,12,12.5,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.0036321638981008687,0.002386666207052543,0.06733356843363116,0.014261015347549361
Fate1,36,36,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.005800084091571219,0.002469774288422291,0.081775693429649,0.05631364690938108
Fate1,4,4.5,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.0014145188942273185,9.468629989569982e-4,0.024849476485506096,0.0024736023727407177
Fate1,50,50,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.004759316068431696,0.005802245710768437,0.04890128833532782,0.04429355540819096
Fate1,8,9,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.0023597367992316824,0.0021557367692923227,0.029512338931548962,0.026475952451073658
Fate1,96,98,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.010580817966667107,0.0029016734165440237,0.06400459436849872,0.015118324205319146
Fate2,0,0.3,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.010644749016467411,0.003721298206932079,0.0487652688123452,0.007697585788669152
Fate2,12,13,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.001460909379244129,0.0012682341773388424,0.031209701727547706,0.020847249493072907
Fate2,24,25,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,6.066026015501355e-4,0.0010506665258882939,0.018037915572136954,0.03124258623357904
Fate2,48,51,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.00109981300964245,5.538053596805546e-4,0.0359757341511447,0.021803100857315672
Fate2,5,6,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.002539704668686306,0.004398897522384564,0.023848844197990392,0.04130740985271359
Fate2,96,100,L-Leucine,L-Leucine_13C-1 15N-0,1,0,133.105808,pos,0.0030363901637446675,0.0030254482065913057,0.07921523874373612,0.09517257797176895
Fate1,0,0.5,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate1,12,12.5,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate1,36,36,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate1,4,4.5,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate1,50,50,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate1,8,9,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,1.0004800104883161e-5,1.7328822101228067e-5,2.1503315981647665e-4,3.7244835811421585e-4
Fate1,96,98,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,9.470030628195439e-6,8.206233210054369e-6,6.0643182483540704e-5,5.439610332031333e-5
Fate2,0,0.3,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,1.2000691837897899e-5,1.3785785984791716e-5,5.94258002554475e-5,6.26801947739267e-5
Fate2,12,13,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate2,24,25,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate2,48,51,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate2,5,6,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,0,0,0,0
Fate2,96,100,L-Leucine,L-Leucine_13C-2 15N-0,2,0,134.109162,pos,2.0788377459101354e-5,1.9913972334922726e-5,6.166810670124221e-4,5.825393285993387e-4
Fate1,0,0.5,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.014895123799907052,0.011916068258333329,1,0
Fate1,12,12.5,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.022351076934544082,0.009698827922765508,0.9882799845197586,0.013354585405611375
Fate1,36,36,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.07031281508648393,0.019791543830338668,0.9719015286930601,0.0071512877290785355
Fate1,4,4.5,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.027164311127168484,0.009632643828492146,0.9858991766835932,0.012261448051497805
Fate1,50,50,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.036654867294026706,0.01382053993200658,0.9900959851028748,0.008962314238505568
Fate1,8,9,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.02732345497364644,0.012054972148261086,0.9840944743629564,0.015081787686168266
Fate1,96,98,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.056939996224699904,0.015227627397908765,0.9722300813386686,0.008737061228600402
Fate2,0,0.3,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.005100292598406889,0.0022715369411850012,1,0
Fate2,12,13,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.016270222765309848,0.0025716696719345245,1,0
Fate2,24,25,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.006247584360950571,0.0019953858407885878,1,0
Fate2,48,51,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.013718720472377134,0.0098624121468081985,0.9819616033551686,0.031243419475927993
Fate2,5,6,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.007396408149366234,0.0069918335644741135,0.9807868396956206,0.03327816982115064
Fate2,96,100,L-Methionine,L-Methionine_13C-0 15N-0,0,0,150.058876,pos,0.007387019952581918,0.0033092002261472402,0.9845664291697348,0.013367254858786473
Fate1,0,0.5,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0,0,0,0
Fate1,12,12.5,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,2.852696284968411e-4,2.810879939633201e-4,0.01172001548024138,0.01335458540561139
Fate1,36,36,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0.001936901073318532,1.6180054026673885e-4,0.028098471306939845,0.00715128772907855
Fate1,4,4.5,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,4.218299575008874e-4,4.328826542733801e-4,0.014100823316406799,0.012261448051497812
Fate1,50,50,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,4.512591817629977e-4,4.452779451391305e-4,0.009904014897125227,0.008962314238505582
Fate1,8,9,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,5.658562984193712e-4,6.342107912127034e-4,0.01590552563704368,0.015081787686168292
Fate1,96,98,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0.001722361037598314,9.115541591437182e-4,0.027769918661331383,0.008737061228600388
Fate2,0,0.3,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0,0,0,0
Fate2,12,13,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0,0,0,0
Fate2,24,25,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,0,0,0,0
Fate2,48,51,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,4.415919307977527e-4,7.648596603541473e-4,0.01803839664483142,0.031243419475927982
Fate2,5,6,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,8.960708330503894e-5,1.5520402100238436e-4,0.0192131603043794,0.03327816982115064
Fate2,96,100,L-Methionine,L-Methionine_13C-1 15N-0,1,0,151.06223,pos,1.422131663994174e-4,1.2923667278262174e-4,0.01543357083026514,0.013367254858786455
Fate1,0,0.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.0344004819301579,0.005026406824633699,0.9262177789315068,0.0032231032272491637
Fate1,12,12.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.04029553478754435,0.013297460270831375,0.9186234139442369,0.019146502803024126
Fate1,36,36,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.08568472809341965,0.01798831236302417,0.9103730460792441,0.0039024532872531086
Fate1,4,4.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.03284919149514146,0.0131942302627606,0.9166208122944137,0.010138497416489456
Fate1,50,50,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.0577161943061085,0.0169288691722067,0.9133123682668907,0.004945404959780387
Fate1,8,9,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.057641670432886,0.025851374686892543,0.9137545524078486,0.005361790866468788
Fate1,96,98,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.08597985247809664,0.020428804764456836,0.9068094145873843,0.00560729991556032
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.01827876682891098,0.002969720813716654,0.9358770963007117,0.0019973368687563175
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.026199414467807623,0.004959424038651655,0.9003096573102517,0.011502089533535511
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.02321833035544947,0.004375165955174463,0.8675409116666449,0.039525991124750956
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.03334668232272152,0.005511094575185836,0.8325915583522805,0.0741103075980803
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.01736627270644154,0.004740354275055783,0.8924422314555592,0.019122221439039508
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-0 15N-0,0,0,166.086804,pos,0.028449439804539005,0.003177851575162165,0.8848718442452245,0.021439741666130937
Fate1,0,0.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,5.556923042711447e-5,3.811746388789074e-5,0.0014368422568476935,8.451118542001058e-4
Fate1,12,12.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,7.080187664648018e-5,5.441357993031849e-5,0.001517027510921329,8.169779049954232e-4
Fate1,36,36,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,1.938401390185463e-4,4.1036235521441886e-5,0.0020663906649499414,1.8013453978901102e-4
Fate1,4,4.5,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,5.4564003309302405e-5,5.694540786807325e-5,0.001299432138676799,0.0011425993525970965
Fate1,50,50,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,1.4379304769307098e-4,6.254685261314626e-5,0.0022004848594668718,4.594811958146896e-4
Fate1,8,9,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,9.383836340717164e-5,4.7991535657042846e-5,0.0014460369114877671,3.469405444435878e-4
Fate1,96,98,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,2.7495129374714467e-4,1.1256057499864111e-4,0.002861505169781482,6.453147061607743e-4
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,2.0347902801789547e-5,1.8949866189777437e-5,9.644244934171401e-4,8.534658606588292e-4
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,6.978546414468023e-5,2.7623348208119334e-5,0.002372583641824577,7.661138890618427e-4
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,8.614682717707857e-5,2.7854758808341063e-5,0.0032942850142586816,0.001276508585870324
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,2.58116513409396e-4,1.2010143684645622e-4,0.006314764045268364,0.0025461130663208173
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,2.176081271381264e-5,6.616095134384558e-6,0.001218073213811003,5.724623008804851e-4
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-0 15N-1,0,1,167.08384,pos,2.162747328338477e-4,7.039911924803857e-5,0.006809008034980239,0.0025046203501440374
Fate1,0,0.5,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0026492831411021847,4.881510317862261e-4,0.07103321310638955,0.002969019633048659
Fate1,12,12.5,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.003504710701013726,0.002009824720449708,0.07575587862923724,0.01596420479723914
Fate1,36,36,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.007968283491258842,0.001992007852990876,0.08413745442577565,0.004308731433785598
Fate1,4,4.5,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.002859395683505319,0.0014756887413664677,0.07774017695697436,0.009459943742830912
Fate1,50,50,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.005144890038577739,0.0017041707833741484,0.08071169788224498,0.003191229374323465
Fate1,8,9,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.005245159600699019,0.0025794790069312503,0.08161969856945746,0.004919068164310247
Fate1,96,98,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.008086967153997267,0.0018455580207484014,0.08559379392357042,0.004574528374029782
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0011957279586659903,2.16571981305657e-4,0.06114192291336852,0.002407551447389561
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0026120627285665496,8.317481518800348e-4,0.0882540032994733,0.011344710102165142
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0028011471548657963,3.9696476741362535e-4,0.1067348143713996,0.023306159090183524
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.004969353128561364,0.0019601642897217027,0.12127413824148008,0.03747893183464435
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0018754258245446635,7.008374455823594e-4,0.09418852807316323,0.013566913259145191
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-1 15N-0,1,0,167.090158,pos,0.0028797312809870114,1.4178973209892962e-4,0.09038463034002162,0.012155407646363262
Fate2,0,0.3,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,0,0,0,0
Fate2,12,13,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,0,0,0,0
Fate2,24,25,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,3.505087021541989e-5,6.070988806260993e-5,0.0015476355241683375,0.0026805833594580517
Fate2,48,51,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,1.1213888744548945e-4,1.085262276539023e-4,0.002591331086524835,0.0025984498604732092
Fate2,5,6,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,0,0,0,0
Fate2,96,100,L-Phenylalanine,L-Phenylalanine_13C-1 15N-1,1,1,168.087194,pos,3.0515200153209262e-5,5.285387706849203e-5,9.464257052688541e-4,0.0016392574071148632
Fate1,0,0.5,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,4.82968175952402e-5,1.0772985834063703e-5,0.001312165705255906,2.8619205595122466e-4
Fate1,12,12.5,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,2.0875501707716648e-4,2.1094108173148264e-4,0.004103679915604532,0.002807115833959237
Fate1,36,36,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,3.1844064914863634e-4,4.128683972185274e-5,0.0034231088300302817,2.949756075609828e-4
Fate1,4,4.5,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,1.5543042283498683e-4,6.975994306525632e-5,0.00433957860993514,9.976522856301132e-4
Fate1,50,50,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,2.543003513950334e-4,1.4264608625967515e-4,0.003775448991397536,0.0013411364108949018
Fate1,8,9,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,2.0653102354448226e-4,1.128449735859336e-4,0.003179712111206132,3.517100861062752e-4
Fate1,96,98,L-Phenylalanine,L-Phenylalanine_13C-2 15N-0,2,0,168.093512,pos,4.598664132014463e-4,2.024515428258998e-4,0.004735286319263775,0.001048081494265124
