Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Internal standards_pos,200612_Smp_GBTFate1MT0-IS_C,"Eicosapentaenoic Acid, D5",12.54,2062,0,2233,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_A,"Eicosapentaenoic Acid, D5",12.33,1746,0,2334,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_B,"Eicosapentaenoic Acid, D5",12.24,1822,0,3005,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_C,"Eicosapentaenoic Acid, D5",13.73,2011,0,1842,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_A,"Eicosapentaenoic Acid, D5",12.36,1265,0,1319,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_B,"Eicosapentaenoic Acid, D5",10.41,1757,0,1702,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_C,"Eicosapentaenoic Acid, D5",9.07,1883,0,2893,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_A,"Eicosapentaenoic Acid, D5",12.21,2055,0,3312,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_B,"Eicosapentaenoic Acid, D5",11.01,1960,0,2740,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_C,"Eicosapentaenoic Acid, D5",11.4,1979,0,1691,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_A,"Eicosapentaenoic Acid, D5",15.51,1093,0,1544,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_B,"Eicosapentaenoic Acid, D5",11.78,1855,0,1623,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_C,"Eicosapentaenoic Acid, D5",11.42,2064,0,2117,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT8-IS_A,"Eicosapentaenoic Acid, D5",11.89,1798,0,1857,CyanoAq,NA,NA,200612,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT8-IS_B,"Eicosapentaenoic Acid, D5",17.39,703,0,985,CyanoAq,NA,NA,200612,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT8-IS_C,"Eicosapentaenoic Acid, D5",12.39,1877,0,2376,CyanoAq,NA,NA,200612,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-IS_A,"Eicosapentaenoic Acid, D5",12.03,1445,0,2025,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-IS_B,"Eicosapentaenoic Acid, D5",11.64,1508,0,2092,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-IS_C,"Eicosapentaenoic Acid, D5",9.28,1771,0,2000,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-IS_A,"Eicosapentaenoic Acid, D5",12.29,1745,0,2374,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-IS_B,"Eicosapentaenoic Acid, D5",11.62,1582,0,1408,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-IS_C,"Eicosapentaenoic Acid, D5",12.32,1670,0,1986,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-IS_A,"Eicosapentaenoic Acid, D5",11.14,1784,0,1728,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-IS_B,"Eicosapentaenoic Acid, D5",9.7,1440,0,1828,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-IS_C,"Eicosapentaenoic Acid, D5",11.64,1974,0,2665,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-IS_A,"Eicosapentaenoic Acid, D5",11.87,1695,0,2327,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-IS_B,"Eicosapentaenoic Acid, D5",10.96,1992,0,3030,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-IS_C,"Eicosapentaenoic Acid, D5",12.01,1917,0,2753,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-IS_A,"Eicosapentaenoic Acid, D5",11.18,1452,0,1998,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-IS_B,"Eicosapentaenoic Acid, D5",11.79,1780,0,1921,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-IS_C,"Eicosapentaenoic Acid, D5",11.55,1505,0,2493,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-IS_A,"Eicosapentaenoic Acid, D5",11.45,1873,0,1953,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-IS_B,"Eicosapentaenoic Acid, D5",12.35,1916,0,2883,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-IS_C,"Eicosapentaenoic Acid, D5",9.07,1987,0,3002,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-IS_A,"Eicosapentaenoic Acid, D5",9.31,1630,0,1847,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-IS_B,"Eicosapentaenoic Acid, D5",8.92,6923,0,5020,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-IS_C,"Eicosapentaenoic Acid, D5",10.19,1972,0,2668,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Blk_GBTFate1MBlk-pos_A,"Indole 3 Acetic Acid, D5",3.64,42579,0,4741,CyanoAq,NA,NA,200612,Blk,GBTFate1MBlk,pos,A,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Blk_GBTFate1MBlk-pos_B,"Indole 3 Acetic Acid, D5",1.77,34692,0,4822,CyanoAq,NA,NA,200612,Blk,GBTFate1MBlk,pos,B,NA,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-pos_A,"Indole 3 Acetic Acid, D5",5.38,12816,0,3934,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-pos_B,"Indole 3 Acetic Acid, D5",2.09,45342,0,4733,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-pos_C,"Indole 3 Acetic Acid, D5",2.96,27943,0,5068,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-pos_A,"Indole 3 Acetic Acid, D5",2.18,28704,0,5950,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-pos_B,"Indole 3 Acetic Acid, D5",5.31,11377,0,3522,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-pos_C,"Indole 3 Acetic Acid, D5",5.43,23940,0,3795,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-pos_A,"Indole 3 Acetic Acid, D5",5.37,5127,0,3270,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-pos_B,"Indole 3 Acetic Acid, D5",5.25,12770,0,3408,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-pos_C,"Indole 3 Acetic Acid, D5",5.37,11439,0,3443,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-pos_A,"Indole 3 Acetic Acid, D5",3.72,31743,0,6512,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-pos_B,"Indole 3 Acetic Acid, D5",5.38,9627,0,2577,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-pos_C,"Indole 3 Acetic Acid, D5",3.12,28313,0,5117,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-pos_A,"Indole 3 Acetic Acid, D5",3.87,25911,0,5737,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-pos_B,"Indole 3 Acetic Acid, D5",5.35,3084,0,2775,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-pos_C,"Indole 3 Acetic Acid, D5",3.73,26980,0,5410,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-pos_A,"Indole 3 Acetic Acid, D5",5.34,7766,0,2542,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-pos_B,"Indole 3 Acetic Acid, D5",5.35,5171,0,2623,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MTlong-pos_C,"Indole 3 Acetic Acid, D5",3.49,27479,0,5993,CyanoAq,NA,NA,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-pos_A,"Indole 3 Acetic Acid, D5",2.57,39722,0,4940,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-pos_B,"Indole 3 Acetic Acid, D5",3.48,22028,0,6455,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT0-pos_C,"Indole 3 Acetic Acid, D5",5.32,12660,0,2757,CyanoAq,NA,NA,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-pos_A,"Indole 3 Acetic Acid, D5",2.74,29727,0,6787,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-pos_B,"Indole 3 Acetic Acid, D5",5.35,1845,0,2919,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT12-pos_C,"Indole 3 Acetic Acid, D5",4.37,28987,0,6152,CyanoAq,NA,NA,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-pos_A,"Indole 3 Acetic Acid, D5",5.32,6337,0,3077,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-pos_B,"Indole 3 Acetic Acid, D5",3.59,23722,0,4755,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT24-pos_C,"Indole 3 Acetic Acid, D5",5.35,1489,0,1360,CyanoAq,NA,NA,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-pos_A,"Indole 3 Acetic Acid, D5",5.38,9852,0,3617,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-pos_B,"Indole 3 Acetic Acid, D5",5.35,1774,0,2128,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT48-pos_C,"Indole 3 Acetic Acid, D5",3.09,19519,0,3986,CyanoAq,NA,NA,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-pos_A,"Indole 3 Acetic Acid, D5",4.01,26289,0,6111,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-pos_B,"Indole 3 Acetic Acid, D5",4.75,11922,0,2617,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MT5-pos_C,"Indole 3 Acetic Acid, D5",5.37,3168,0,2721,CyanoAq,NA,NA,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-pos_A,"Indole 3 Acetic Acid, D5",5.35,12946,0,3054,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-pos_B,"Indole 3 Acetic Acid, D5",3.24,18246,0,4982,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate2MTlong-pos_C,"Indole 3 Acetic Acid, D5",2.92,23728,0,5019,CyanoAq,NA,NA,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_QC2_1,"Indole 3 Acetic Acid, D5",4.94,29268524,375614,8076229,CyanoAq,NA,NA,200612,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_QC2_2,"Indole 3 Acetic Acid, D5",4.94,36436940,139204,10644676,CyanoAq,NA,NA,200612,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_QC2_3,"Indole 3 Acetic Acid, D5",4.94,41270196,582785,11687020,CyanoAq,NA,NA,200612,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_QC2_4,"Indole 3 Acetic Acid, D5",4.94,43233452,691719,12536733,CyanoAq,NA,NA,200612,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_QC2_5,"Indole 3 Acetic Acid, D5",4.93,44842220,407968,12956251,CyanoAq,NA,NA,200612,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Full1,"Indole 3 Acetic Acid, D5",4.93,70807640,290839,15397515,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Full2,"Indole 3 Acetic Acid, D5",4.93,87535264,1091710,19022794,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Full3,"Indole 3 Acetic Acid, D5",4.93,97770024,487643,20684894,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Full4,"Indole 3 Acetic Acid, D5",4.92,104603016,292165,21828734,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Full5,"Indole 3 Acetic Acid, D5",4.93,109537592,301645,22756446,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Half1,"Indole 3 Acetic Acid, D5",4.93,34415284,158203,8587585,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Half2,"Indole 3 Acetic Acid, D5",4.93,45151300,639664,11227728,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Half3,"Indole 3 Acetic Acid, D5",4.93,49231640,286246,12202309,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Half4,"Indole 3 Acetic Acid, D5",4.94,52521556,701883,13362152,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT_Half5,"Indole 3 Acetic Acid, D5",4.93,54790952,358142,13421760,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT-Full_DDApos20,"Indole 3 Acetic Acid, D5",4.93,120336528,1685823,25506806,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full,DDApos20,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT-Full_DDApos35,"Indole 3 Acetic Acid, D5",4.92,120633504,1412713,26154822,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full,DDApos35,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Poo_TruePooGBT-Full_DDApos50,"Indole 3 Acetic Acid, D5",4.93,121299744,1637159,25708594,CyanoAq,NA,NA,200612,Poo,TruePooGBT,Full,DDApos50,NA,ePooG,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_250nMStdsInH2O_1,"Indole 3 Acetic Acid, D5",5.21,0,0,0,CyanoAq,NA,NA,200612,Std,250nMStdsInH2O,1,NA,NA,nMStd,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_250nMStdsInH2O_2,"Indole 3 Acetic Acid, D5",5.34,41737,0,3340,CyanoAq,NA,NA,200612,Std,250nMStdsInH2O,2,NA,NA,nMStd,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_250nMStdsInMatrix_1,"Indole 3 Acetic Acid, D5",4.93,44641492,304372,10736280,CyanoAq,NA,NA,200612,Std,250nMStdsInMatrix,1,NA,NA,nMStd,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_250nMStdsInMatrix_2,"Indole 3 Acetic Acid, D5",4.93,87234192,277350,21003112,CyanoAq,NA,NA,200612,Std,250nMStdsInMatrix,2,NA,NA,nMStd,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_H2OinMatrix_1,"Indole 3 Acetic Acid, D5",4.93,33214320,437002,7926042,CyanoAq,NA,NA,200612,Std,H2OinMatrix,1,NA,NA,inMat,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Std_H2OinMatrix_2,"Indole 3 Acetic Acid, D5",4.93,84130992,698787,18857082,CyanoAq,NA,NA,200612,Std,H2OinMatrix,2,NA,NA,inMat,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-IS_A,"Indole 3 Acetic Acid, D5",4.92,98158472,753862,17960050,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-IS_B,"Indole 3 Acetic Acid, D5",4.94,88102416,1270049,25104334,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT0-IS_C,"Indole 3 Acetic Acid, D5",4.92,104326840,913272,22384022,CyanoAq,NA,NA,200612,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_A,"Indole 3 Acetic Acid, D5",4.94,96546512,1163105,28014754,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_B,"Indole 3 Acetic Acid, D5",4.91,88920104,128310,13484826,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT12-IS_C,"Indole 3 Acetic Acid, D5",4.92,103581528,783857,16247963,CyanoAq,NA,NA,200612,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_A,"Indole 3 Acetic Acid, D5",4.93,80548216,290097,15652231,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_B,"Indole 3 Acetic Acid, D5",4.94,83727608,812744,15153712,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT36-IS_C,"Indole 3 Acetic Acid, D5",4.93,92788440,937228,18123440,CyanoAq,NA,NA,200612,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_A,"Indole 3 Acetic Acid, D5",4.93,70997656,618776,13598619,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_B,"Indole 3 Acetic Acid, D5",4.92,79641864,299404,16112268,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT4-IS_C,"Indole 3 Acetic Acid, D5",4.93,86972872,1187196,16823260,CyanoAq,NA,NA,200612,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_A,"Indole 3 Acetic Acid, D5",4.93,91273168,746064,17575172,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_B,"Indole 3 Acetic Acid, D5",4.92,91058608,810233,16653611,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA
Internal standards_pos,200612_Smp_GBTFate1MT50-IS_C,"Indole 3 Acetic Acid, D5",4.93,99595104,776522,19320612,CyanoAq,NA,NA,200612,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA
