"","MassFeature","Orig_RSD","del_RSD","percentChange","FinalBMIS","FinalRSD","Run.Cmpd","MIS","Adjusted_Area","SampID","type","runDate","replicate","OriginalArea"
"51","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT5-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",37779327.8047184,"GBTFate2MT5-IS","Smp","200605","A",34983548
"52","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT5-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",99581045.224648,"GBTFate2MT5-IS","Smp","200605","B",93880904
"53","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT5-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",44628222.8125178,"GBTFate2MT5-IS","Smp","200605","C",54440904
"54","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MTlong-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",44373834.9375327,"GBTFate2MTlong-IS","Smp","200605","A",46653524
"55","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MTlong-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",56640845.3705032,"GBTFate2MTlong-IS","Smp","200605","B",68075424
"56","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MTlong-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",46949174.9965664,"GBTFate2MTlong-IS","Smp","200605","C",54856096
"57","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix1InMatrix_1 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"4uMStdsMix1InMatrix","Std","200605","1",25845658
"58","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix1InMatrix_2 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"4uMStdsMix1InMatrix","Std","200605","2",106145616
"59","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix2InH2O_1 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"4uMStdsMix2InH2O","Std","200605","1",253308336
"60","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix2InH2O_2 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",160100317539.659,"4uMStdsMix2InH2O","Std","200605","2",430064992
"61","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix2InMatrix_1 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"4uMStdsMix2InMatrix","Std","200605","1",158229648
"62","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix2InMatrix_2 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",1340360218698.19,"4uMStdsMix2InMatrix","Std","200605","2",447483008
"63","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_H2OinMatrix_1 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",13714763879.3369,"H2OinMatrix","Std","200605","1",38191136
"64","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_H2OinMatrix_2 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",179569134340.185,"H2OinMatrix","Std","200605","2",92618264
"65","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Blk_GBTFate1MBlk-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"GBTFate1MBlk-IS","Blk","200605","A",NA
"66","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Blk_GBTFate1MBlk-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"GBTFate1MBlk-IS","Blk","200605","B",NA
"67","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Std_4uMStdsMix1InH2O_1 (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",NA,"4uMStdsMix1InH2O","Std","200605","1",NA
